PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.Log2Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.Log2Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.Log2Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.Log2Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.Log2Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.Log2Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.Log2Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.Log2Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.Log2Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.Log2Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.Log2Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.Log2Quantity	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.MS2Quantity
A6NGB0;P0C7N4	TMEM191C;TMEM191B	Homo sapiens	Transmembrane protein 191C;Transmembrane protein 191B	T191C_HUMAN;T191B_HUMAN	1	1	1	False	12,494231435896097	12,790552038378285	12,554905557726833	12,485148163796053	13,056975178917353	12,606733560481858	NaN	12,391511991599549	NaN	12,615358094106302	12,344181567201899	12,171625022498418	5769,50341796875	7084,99951171875	6017,32080078125	5733,29248046875	8521,9931640625	6237,41943359375	NaN	5372,99951171875	NaN	6274,81884765625	5199,587890625	4613,43310546875
A6NHR9	SMCHD1	Homo sapiens	Structural maintenance of chromosomes flexible hinge domain-containing protein 1	SMHD1_HUMAN	35	35	36	False	14,950801754105465	15,161802637812261	14,91138165527453	14,929082739272463	15,128396060772053	15,171524546720914	14,952745245647423	14,858220564859307	15,0174284499787	14,987352758490617	14,951567442027308	14,69554022143788	31669,396484375	36657,0390625	30815,779296875	31196,201171875	35817,97265625	36904,89453125	31712,087890625	29700,931640625	33166,25390625	32481,998046875	31686,208984375	26533,736328125
A6NHR9-3	SMCHD1	Homo sapiens	Isoform 3 of Structural maintenance of chromosomes flexible hinge domain-containing protein 1	SMHD1_HUMAN	1	1	1	False	NaN	NaN	12,104759978993435	12,907651429648313	12,002429272329872	NaN	12,905361111623032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4404,4921875	7684,05126953125	4102,90283203125	NaN	7671,8623046875	NaN	NaN	NaN	NaN	NaN
A6NHX0	CASTOR2	Homo sapiens	Cytosolic arginine sensor for mTORC1 subunit 2	CAST2_HUMAN	1	1	1	False	13,513857805646351	15,50514729344413	NaN	NaN	15,276748183516233	13,080448185466574	NaN	NaN	14,995741191202239	13,619086635973837	14,83528241413363	13,472884163351775	11697,0556640625	46506,58203125	NaN	NaN	39697,16015625	8661,7822265625	NaN	NaN	32671,412109375	12582,11328125	29232,435546875	11369,5234375
A6NI28	ARHGAP42	Homo sapiens	Rho GTPase-activating protein 42	RHG42_HUMAN	2	2	2	False	12,485907168447934	11,786679429612189	11,610298553936245	12,697916723910403	12,105940789759334	12,443561394037015	12,222749806153452	11,638527059758315	NaN	11,708170359252623	11,645320793320515	11,683088420389904	5736,3095703125	3533,00341796875	3126,42578125	6644,3701171875	4408,0986328125	5570,38525390625	4779,8505859375	3188,201416015625	NaN	3345,880859375	3203,250244140625	3288,2138671875
A6NI79	CCDC69	Homo sapiens	Coiled-coil domain-containing protein 69	CCD69_HUMAN	1	1	1	False	10,674446279945958	NaN	11,12970656277712	10,961265093626436	NaN	NaN	NaN	10,967701994704083	NaN	NaN	NaN	10,67243138495708	1634,2877197265625	NaN	2240,65771484375	1993,744873046875	NaN	NaN	NaN	2002,6602783203125	NaN	NaN	NaN	1632,0068359375
A6NIE6;Q9NYV6;Q9NYV6-2	RRN3P2;RRN3;RRN3	Homo sapiens	Putative RRN3-like protein RRN3P2;RNA polymerase I-specific transcription initiation factor RRN3;Isoform 2 of RNA polymerase I-specific transcription initiation factor RRN3	RN3P2_HUMAN;RRN3_HUMAN;RRN3_HUMAN	1	1	1	False	NaN	12,6042418072386	12,532914470685784	NaN	NaN	12,483879480537595	NaN	NaN	NaN	12,426900326553723	12,635534028561137	NaN	NaN	6226,65576171875	5926,2939453125	NaN	NaN	5728,2529296875	NaN	NaN	NaN	5506,42529296875	6363,18798828125	NaN
A6NIH7	UNC119B	Homo sapiens	Protein unc-119 homolog B	U119B_HUMAN	3	3	3	False	13,522189869273674	14,00930138604313	13,735347362093115	13,257434459354512	13,92215436108819	13,792599876194183	13,584597851421627	13,223003714703449	13,58720696198945	13,752983175042145	13,654434667601588	12,67029458357204	11764,8056640625	16489,97265625	13638,02734375	9792,31640625	15523,3720703125	14190,126953125	12284,89453125	9561,3837890625	12307,1318359375	13805,7646484375	12894,2001953125	6518,36572265625
A6NJ78;A6NJ78-2	METTL15	Homo sapiens	12S rRNA N4-methylcytidine (m4C) methyltransferase;Isoform 2 of 12S rRNA N4-methylcytidine (m4C) methyltransferase	MET15_HUMAN	2	2	2	False	11,442174453344167	11,61992956127246	12,077942262505116	10,841748124089857	NaN	10,539406504037974	11,60031175841208	11,21941907165551	10,647048725340643	NaN	11,069957111700793	9,481449631873707	2782,516357421875	3147,36669921875	4323,375	1835,2337646484375	NaN	1488,2554931640625	3104,8583984375	2384,4140625	1603,5445556640625	NaN	2149,755859375	714,82666015625
A6NP11	ZNF716	Homo sapiens	Zinc finger protein 716	ZN716_HUMAN	1	1	1	True	10,54749612285945	11,109217883673143	9,550582993567733	10,50953546002757	11,449435961144921	11,531658450563384	11,176675516155436	10,330493631893765	11,753775581757498	11,289270184216598	11,405678655176295	NaN	1496,6240234375	2209,0615234375	749,9148559570312	1457,7579345703125	2796,556884765625	2960,568359375	2314,805908203125	1287,6221923828125	3453,33740234375	2502,700927734375	2713,010009765625	NaN
A6ZKI3	RTL8C	Homo sapiens	Retrotransposon Gag-like protein 8C	RTL8C_HUMAN	5	5	5	False	13,943732981299789	15,254015075656273	15,660659581724447	14,109392144877976	15,82727912093216	14,65050803459487	14,112640102596473	13,181641823951816	14,535810016571359	14,399265275291912	14,523229198552855	14,370350310528849	15757,302734375	39076,5390625	51799,82421875	17674,626953125	58141,4375	25718,306640625	17714,462890625	9291,15234375	23752,80078125	21607,810546875	23546,568359375	21179,05078125
A7E2V4;A7E2V4-3;A7E2V4-4;A7E2V4-5	ZSWIM8	Homo sapiens	Zinc finger SWIM domain-containing protein 8;Isoform 3 of Zinc finger SWIM domain-containing protein 8;Isoform 4 of Zinc finger SWIM domain-containing protein 8;Isoform 5 of Zinc finger SWIM domain-containing protein 8	ZSWM8_HUMAN	12	12	12	False	13,808351782125298	13,47616028672356	13,28684523398039	13,48572454755528	13,25753531308857	12,828731435852635	14,07630804940298	13,50544329845578	12,73254102915778	13,039584438737414	13,533837059221755	13,353925108938563	14345,9091796875	11395,37109375	9993,9912109375	11471,1669921875	9793,0009765625	7274,99951171875	17273,921875	11629,03125	6805,76220703125	8419,8828125	11860,169921875	10469,646484375
A7KAX9;A7KAX9-2;A7KAX9-3;O14559;O14559-10;O14559-11;Q7Z6I6;Q7Z6I6-2;Q7Z6I6-3;Q7Z6I6-4	ARHGAP32;ARHGAP32;ARHGAP32;ARHGAP33;ARHGAP33;ARHGAP33;ARHGAP30;ARHGAP30;ARHGAP30;ARHGAP30	Homo sapiens	Rho GTPase-activating protein 32;Isoform 2 of Rho GTPase-activating protein 32;Isoform 3 of Rho GTPase-activating protein 32;Rho GTPase-activating protein 33;Isoform 2 of Rho GTPase-activating protein 33;Isoform 3 of Rho GTPase-activating protein 33;Rho GTPase-activating protein 30;Isoform 2 of Rho GTPase-activating protein 30;Isoform 3 of Rho GTPase-activating protein 30;Isoform 4 of Rho GTPase-activating protein 30	RHG32_HUMAN;RHG32_HUMAN;RHG32_HUMAN;RHG33_HUMAN;RHG33_HUMAN;RHG33_HUMAN;RHG30_HUMAN;RHG30_HUMAN;RHG30_HUMAN;RHG30_HUMAN	1	1	1	False	NaN	11,33139740947131	12,535414928924862	13,414736326223341	12,604469526218358	13,691508295940805	14,240952587727898	13,893012521871505	13,673934977683192	14,058205814625321	14,266320316445801	13,973004931935353	NaN	2576,858154296875	5936,57421875	10920,38671875	6227,638671875	13229,8427734375	19362,1640625	15212,9521484375	13069,6689453125	17058,53125	19705,630859375	16080,2802734375
A7MBM2	DISP2	Homo sapiens	Protein dispatched homolog 2	DISP2_HUMAN	1	1	1	False	13,11180619821085	13,153627792681876	13,24882429617157	NaN	13,300777341032886	12,868510419772292	12,985673285096974	12,562669474918044	NaN	13,368587587163784	13,17807577193994	13,475781538929185	8852,11328125	9112,478515625	9734,048828125	NaN	10090,970703125	7478,3818359375	8111,0517578125	6049,79052734375	NaN	10576,5947265625	9268,21484375	11392,3798828125
A8MSI8	LYRM9	Homo sapiens	LYR motif-containing protein 9	LYRM9_HUMAN	1	1	1	False	NaN	12,573856216584721	11,937268742946804	12,191232452008379	12,454829284298954	11,855636046234045	12,203676585165	11,799259484038654	12,238923500619627	12,392665801183949	12,516795900501435	12,19787013308906	NaN	6096,88330078125	3921,71435546875	4676,5615234375	5614,06201171875	3705,971435546875	4717,07421875	3563,9453125	4833,73779296875	5377,29833984375	5860,45068359375	4698,12744140625
A8MTT3	CEBPZOS	Homo sapiens	Protein CEBPZOS	CEBOS_HUMAN	1	1	1	False	15,377678007452475	NaN	14,230836236193309	15,364916917497185	15,068826814067853	15,381841409995774	15,728310523377269	15,179956760445993	NaN	14,720163456189928	14,69056403556792	15,091773684925565	42573,79296875	NaN	19226,869140625	42198,875	34369,15625	42696,83203125	54286,67578125	37121,2265625	NaN	26990,48828125	26442,373046875	34920,1875
A8MTZ0;A8MTZ0-2;A8MTZ0-3	BBIP1	Homo sapiens	BBSome-interacting protein 1;Isoform 2 of BBSome-interacting protein 1;Isoform 3 of BBSome-interacting protein 1	BBIP1_HUMAN	1	1	1	True	10,286633900132534	11,941699855029608	11,272232378860497	10,701101249853957	11,32550310229679	10,663303471081685	11,25626686277127	11,093301173799041	11,35583377281126	10,230766181949695	10,60263306284453	10,350435170128279	1249,06591796875	3933,778076171875	2473,318603515625	1664,76318359375	2566,3515625	1621,7137451171875	2446,0986328125	2184,82373046875	2620,876708984375	1201,6209716796875	1554,9290771484375	1305,5438232421875
A8MUP6	GSG1L2	Homo sapiens	Germ cell-specific gene 1-like protein 2	GS1L2_HUMAN	1	1	1	False	NaN	-0,014389595324577575	10,204843641638387	NaN	NaN	NaN	NaN	NaN	10,271397198790613	11,000997842146543	NaN	11,05735438014761	NaN	0,9900754690170288	1180,222900390625	NaN	NaN	NaN	NaN	NaN	1235,943603515625	2049,4169921875	NaN	2131,058349609375
A8MV65;A8MV65-2	VGLL3	Homo sapiens	Transcription cofactor vestigial-like protein 3;Isoform 2 of Transcription cofactor vestigial-like protein 3	VGLL3_HUMAN	2	2	2	True	12,969490339201366	13,472271013657066	13,092035101833511	12,896907465679613	12,934651468246926	12,902057639479475	11,027046612861136	12,24023742465019	12,45208510856278	12,255742633928794	12,334311344259419	11,981737459500808	8020,5771484375	11364,6923828125	8731,62890625	7627,03955078125	7829,21240234375	7654,3154296875	2086,756591796875	4838,14208984375	5603,3935546875	4890,419921875	5164,13623046875	4044,47705078125
A8MVX0;A8MVX0-2	ARHGEF33	Homo sapiens	Rho guanine nucleotide exchange factor 33;Isoform 2 of Rho guanine nucleotide exchange factor 33	ARG33_HUMAN	1	1	1	False	NaN	NaN	NaN	12,193289976213007	12,410997177024994	NaN	NaN	NaN	13,224059836522857	13,246889306137884	12,471036487388584	NaN	NaN	NaN	NaN	4683,23583984375	5446,06005859375	NaN	NaN	NaN	9568,3857421875	9721,001953125	5677,48583984375	NaN
A8MWD9;P62308	SNRPGP15;SNRPG	Homo sapiens	Putative small nuclear ribonucleoprotein G-like protein 15;Small nuclear ribonucleoprotein G	RUXGL_HUMAN;RUXG_HUMAN	2	2	2	False	16,171748851558043	17,038111703164038	16,93120631722461	16,253110114429425	16,378121778523134	16,493380288606854	16,049680902704118	16,829401346494915	16,3269910377967	16,650133610712746	16,053548097985164	16,094939127916604	73821,265625	134580,671875	124968,6171875	78104,0703125	85173,78125	92257,609375	67832,1171875	116454,0546875	82207,9921875	102846,53125	68014,1875	69993,78125
A8MXV4	NUDT19	Homo sapiens	Nucleoside diphosphate-linked moiety X motif 19	NUD19_HUMAN	11	11	11	False	13,654979140482457	14,557904669384586	13,98672221956216	13,716071086525089	14,340520180369953	14,028466100558624	13,445957245729089	13,915322044559058	14,563251094651926	14,007508109745967	14,484975891900692	14,379629289111726	12899,0673828125	24119,37109375	16233,90234375	13457,017578125	20745,634765625	16710,486328125	11159,287109375	15450,0302734375	24208,919921875	16469,48828125	22930,431640625	21315,70703125
A9UHW6	MIF4GD	Homo sapiens	MIF4G domain-containing protein	MI4GD_HUMAN	6	6	6	False	13,7279746572846	14,440633616781192	13,940545882632218	14,023005055851096	14,376602755869934	14,322471182659106	14,25452594840583	14,022330050435885	14,307496010300923	13,570295816750098	13,768363251373385	14,271342908884801	13568,509765625	22236,369140625	15722,53125	16647,3515625	21271,037109375	20487,7109375	19545,189453125	16639,564453125	20276,1484375	12163,7109375	13953,73046875	19774,353515625
B0YJ81	HACD1	Homo sapiens	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 1	HACD1_HUMAN	1	1	1	True	12,05615130429874	8,553557113864292	11,977483449245572	12,890498453078722	9,444189645901512	NaN	12,43727711868172	13,012746259487539	NaN	11,936220874847848	12,11496202417314	13,192468913957208	4258,56396484375	375,731201171875	4032,56884765625	7593,232421875	696,6014404296875	NaN	5546,173828125	8264,697265625	NaN	3918,866943359375	4435,7490234375	9361,142578125
B1AJZ9;B1AJZ9-3;B1AJZ9-4	FHAD1	Homo sapiens	Forkhead-associated domain-containing protein 1;Isoform 3 of Forkhead-associated domain-containing protein 1;Isoform 4 of Forkhead-associated domain-containing protein 1	FHAD1_HUMAN	1	1	1	False	17,204637109456048	NaN	15,169552094865107	17,145478198077615	11,489606554101169	17,03637503505543	17,606445540135244	17,164601769616947	13,003637144018281	15,985991032490553	11,339645885380715	15,755901104765409	151046,90625	NaN	36854,47265625	144978,375	2875,518798828125	134418,765625	199557,578125	146912,921875	8212,6787109375	64902,70703125	2591,63330078125	55334,86328125
B2RPK0	HMGB1P1	Homo sapiens	Putative high mobility group protein B1-like 1	HGB1A_HUMAN	12	14	17	False	16,849805755750523	16,93947142795542	17,39669348679984	16,919746156236748	17,23653191565372	16,65527193909438	16,7800098376609	16,90398864767661	14,316885014705239	16,426523009531433	17,3714880605192	16,97525472007091	118112,796875	125686,609375	172554,609375	123979,8515625	154423,40625	103213,484375	112534,65625	122633,078125	20408,53515625	88079,765625	169566,078125	128843,0078125
B2RTY4;B2RTY4-2;B2RTY4-4	MYO9A	Homo sapiens	Unconventional myosin-IXa;Isoform 2 of Unconventional myosin-IXa;Isoform 4 of Unconventional myosin-IXa	MYO9A_HUMAN	3	3	3	False	11,711744472587732	11,946563826988088	12,442402791783987	NaN	11,601407642841563	NaN	NaN	NaN	10,141939509076366	NaN	11,43044259757446	12,627606909371652	3354,18017578125	3947,06298828125	5565,91357421875	NaN	3107,2177734375	NaN	NaN	NaN	1129,8687744140625	NaN	2759,98095703125	6328,3203125
B2RXF5	ZBTB42	Homo sapiens	Zinc finger and BTB domain-containing protein 42	ZBT42_HUMAN	1	1	1	False	NaN	0	NaN	9,540655444952598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	744,772216796875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
B3KS81	SRRM5	Homo sapiens	Serine/arginine repetitive matrix protein 5	SRRM5_HUMAN	1	1	1	False	11,799200086702005	NaN	10,353769674251218	NaN	NaN	NaN	12,629580965295228	11,2750315398956	NaN	NaN	NaN	9,391542670445968	3563,798583984375	NaN	1308,5648193359375	NaN	NaN	NaN	6336,9853515625	2478,1220703125	NaN	NaN	NaN	671,6392211914062
B7ZAQ6;B7ZAQ6-2;B7ZAQ6-3;P0CG08	GPR89A;GPR89A;GPR89A;GPR89B	Homo sapiens	Golgi pH regulator A;Isoform 2 of Golgi pH regulator A;Isoform 3 of Golgi pH regulator A;Golgi pH regulator B	GPHRA_HUMAN;GPHRA_HUMAN;GPHRA_HUMAN;GPHRB_HUMAN	5	5	6	False	16,650492257498634	12,899038321850817	16,16735045665805	16,882049488021366	14,337656742545558	14,617331368598375	16,016933565300015	16,1650620119348	13,394289190737116	15,283726081625739	15,314554203424985	16,124775422510925	102872,1015625	7638,31298828125	73596,546875	120782,296875	20704,5	25133,62890625	66309,7578125	73479,8984375	10766,705078125	39889,62890625	40751,1796875	71456,390625
B7ZBB8	PPP1R3G	Homo sapiens	Protein phosphatase 1 regulatory subunit 3G	PP13G_HUMAN	1	1	1	True	NaN	11,814262185483624	11,580492748647451	11,402534600008627	11,501146789071749	11,310732448454171	11,841064626381334	12,022463485127762	12,69597959156085	11,831133829559791	12,212539874044335	12,353354022890011	NaN	3601,200439453125	3062,4970703125	2707,10400390625	2898,612548828125	2540,210693359375	3668,72900390625	4160,27587890625	6635,45458984375	3643,56201171875	4746,14306640625	5232,75146484375
B7ZC32	KIF28P	Homo sapiens	Kinesin-like protein KIF28P	KIF28_HUMAN	1	1	1	False	NaN	NaN	13,67730274418334	NaN	NaN	12,790398614208996	NaN	13,375780150709756	13,15229149672013	13,341956487492986	NaN	NaN	NaN	NaN	13100,2138671875	NaN	NaN	7084,24609375	NaN	10629,4560546875	9104,0419921875	10383,1494140625	NaN	NaN
B9A064;P0DOX8	IGLL5;	Homo sapiens	Immunoglobulin lambda-like polypeptide 5;Immunoglobulin lambda-1 light chain	IGLL5_HUMAN;IGL1_HUMAN	1	1	1	False	NaN	NaN	16,55351645240714	NaN	NaN	15,260275661886254	NaN	16,096634414934595	14,879571378014163	NaN	NaN	15,925984736594163	NaN	NaN	96184,4765625	NaN	NaN	39246,48046875	NaN	70076,078125	30143,751953125	NaN	NaN	62258,56640625
C9J7I0	UMAD1	Homo sapiens	UBAP1-MVB12-associated (UMA)-domain containing protein 1	UMAD1_HUMAN	1	1	1	False	14,531131552729164	14,946620312327415	14,679567937180083	14,517259687469025	15,030343501603024	14,88893067894474	14,700293869481154	14,716934979996022	15,095934590071261	15,178646464920053	14,775914448230985	14,713430987592496	23675,8984375	31577,740234375	26241,59765625	23449,33984375	33464,4921875	30339,94140625	26621,30859375	26930,15625	35021,046875	37087,52734375	28053,9140625	26864,828125
C9JCN9	HSBP1L1	Homo sapiens	Heat shock factor-binding protein 1-like protein 1	HSBPL_HUMAN	1	1	1	True	11,243951739299256	12,882264847838773	12,044781476513622	13,396424348360835	12,59384198572387	13,577029989264402	11,277552747313125	NaN	13,35456968135136	13,04562286539645	13,281518195575911	NaN	2425,30712890625	7550,0205078125	4225,13427734375	10782,6513671875	6181,931640625	12220,62109375	2482,45654296875	NaN	10474,3251953125	8455,1982421875	9957,1572265625	NaN
C9JLW8	MCRIP1	Homo sapiens	Mapk-regulated corepressor-interacting protein 1	MCRI1_HUMAN	3	3	3	False	15,296681560808745	16,089647025822803	15,902824981145137	15,343854616559543	15,832427071220861	15,814347372347386	15,229454748484148	15,578095311234422	16,262165545873614	16,023597182002714	15,767108277820029	15,595539093729428	40249,453125	69737,5	61267,1015625	41587,27734375	58349,2734375	57622,609375	38416,93359375	48918,59375	78595,8515625	66616,7421875	55766,390625	49513,6640625
C9JRZ8;C9JRZ8-2;O60218	AKR1B15;AKR1B15;AKR1B10	Homo sapiens	Aldo-keto reductase family 1 member B15;Isoform 2 of Aldo-keto reductase family 1 member B15;Aldo-keto reductase family 1 member B10	AK1BF_HUMAN;AK1BF_HUMAN;AK1BA_HUMAN	1	1	1	True	17,377338965970246	14,657297294388727	15,349008633833664	16,747240721089153	14,464390321252232	16,374753621746542	17,288214417688675	16,324257060502845	14,460587379293608	15,725974869664638	14,016936794836848	14,615051578793567	170255,15625	25839,62109375	41736,11328125	110007,375	22605,564453125	84975,1640625	160055,6875	82052,3515625	22546,0546875	54198,859375	16577,4765625	25093,943359375
E9PAV3	NACA	Homo sapiens	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	NACAM_HUMAN	6	7	9	True	17,487867136884496	18,712901422240208	18,343039695185123	18,014979049871908	18,654415873937975	18,4540659255475	17,362900286500597	17,949446127125533	17,90461082775742	18,75838904572243	18,740235335059367	18,38077837211499	183811,453125	429679,5	332510,34375	264879,9375	412609,03125	359109,90625	168559,71875	253117,21875	245371,953125	443442,96875	437898	341323,0625
E9PRG8	C11orf98	Homo sapiens	Uncharacterized protein C11orf98	CK098_HUMAN	3	3	3	False	13,476589611815381	14,028145850915266	13,896187147233226	14,151080816921437	14,182418754013803	12,996421421919184	13,710463839704948	13,480487861226772	13,575287061713174	13,202870828155735	14,211561577523902	14,089760802626424	11398,7626953125	16706,77734375	15246,46484375	18192,810546875	18592,314453125	8171,705078125	13404,81640625	11429,6044921875	12205,8662109375	9428,880859375	18971,703125	17435,75
