PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
P01008	SERPINC1	Homo sapiens	Antithrombin-III	ANT3_HUMAN	6	6	7	True	16,42786600813449	16,476242749799738	15,626594026959058	15,57413972672016	15,853799820101628	15,379714550365932	15,574646417179522	15,570888032665671	16,403427526659872	15,20428083164648	15,667267498428535	15,346579603923129	88161,796875	91168,1796875	50591,03125	48784,65234375	59220,12109375	42633,93359375	48801,7890625	48674,8203125	86680,9609375	37752,40234375	52037,625	41665,90234375
P01009	SERPINA1	Homo sapiens	Alpha-1-antitrypsin	A1AT_HUMAN	2	2	2	False	11,40407427688404	NaN	11,841977355882669	10,846829780718958	13,10039028880482	12,08492124961729	12,005001518952838	12,76591643665225	11,360258099557221	10,34959763903103	10,567053315084395	11,85786484878917	2709,99462890625	NaN	3671,05078125	1841,70947265625	8782,34375	4344,33984375	4110,224609375	6965,04248046875	2628,926513671875	1304,7861328125	1517,0504150390625	3711,701171875
P01011	SERPINA3	Homo sapiens	Alpha-1-antichymotrypsin	AACT_HUMAN	1	1	1	False	NaN	10,206791557802239	NaN	NaN	9,717333573929643	9,929764253039998	NaN	10,91857957730789	9,894025974964263	NaN	NaN	10,796162623220194	NaN	1181,8175048828125	NaN	NaN	841,7999267578125	975,3419189453125	NaN	1935,619384765625	951,4776611328125	NaN	NaN	1778,151611328125
P01023	A2M	Homo sapiens	Alpha-2-macroglobulin	A2MG_HUMAN	15	16	16	False	16,96786247289712	16,433306668518412	15,150179268976741	15,588186780110782	16,28152937358932	16,021256027568683	16,01336544363699	15,488379546463797	16,083357587010394	15,737879529994988	16,242886831281027	15,949678994967115	128184,515625	88494,8984375	36362,890625	49261,97265625	79657,875	66508,7265625	66145,9609375	45969,1875	69434,140625	54647,94140625	77552,5625	63289,51953125
P01024	C3	Homo sapiens	Complement C3	CO3_HUMAN	24	25	25	False	16,01799535333587	15,818873519811664	15,521647880884416	15,379273384628402	15,515658817489147	15,616974698475268	15,577676721079117	15,186523392165556	16,18191565426994	15,433920431920575	15,706030215088902	15,937023892253693	66358,578125	57803,671875	47041,546875	42620,8984375	46846,66796875	50254,83203125	48904,40234375	37290,57421875	74343,328125	44266,27734375	53454,73828125	62736,78125
P01031	C5	Homo sapiens	Complement C5	CO5_HUMAN	1	1	1	False	NaN	NaN	9,27343252177134	9,431351964837827	11,543280147362882	10,861188213164665	NaN	NaN	NaN	NaN	11,38865245660171	11,206943695562998	NaN	NaN	618,84423828125	690,4302978515625	2984,513671875	1860,130615234375	NaN	NaN	NaN	NaN	2681,18017578125	2363,88427734375
P01033	TIMP1	Homo sapiens	Metalloproteinase inhibitor 1	TIMP1_HUMAN	9	10	15	False	22,437178298515434	22,621511207262525	21,593274167177057	23,390161869779902	22,99132608748045	20,29147791080231	22,98657927528678	21,659379157115698	22,315668261550893	22,394690599363315	22,40406322931436	21,024688568468463	5678893	6452877,5	3163903,5	10993610	8338324,5	1283345,25	8310934,5	3312247,75	5220180,5	5514087	5550026,5	2133349
P01034	CST3	Homo sapiens	Cystatin-C	CYTC_HUMAN	10	14	19	False	19,728242318259934	20,07787871538823	19,926542853783094	19,931310213611813	20,216776048205336	19,813721899553066	20,03119436041067	20,301037705242006	20,070608728311598	20,02227738436253	20,124670052793377	19,985200833216517	868545,75	1106735,25	996522,5	999820,9375	1218585,5	921562,125	1071495,5	1291877,375	1101172,25	1064893,25	1143218,75	1037874,6875
P01040	CSTA	Homo sapiens	Cystatin-A	CYTA_HUMAN	3	3	3	False	10,069112422394516	10,506100277983421	9,499789696121308	10,267021097028156	13,045696180327278	10,773171610638927	9,564800043849244	NaN	9,837287028170033	10,66342237786193	9,455513227884047	11,186183926114456	1074,248779296875	1454,291015625	723,9718017578125	1232,2003173828125	8455,6279296875	1750,039306640625	757,3414306640625	NaN	914,7838134765625	1621,847412109375	702,0905151367188	2330,112548828125
P01111	NRAS	Homo sapiens	GTPase NRas	RASN_HUMAN	4	4	4	True	11,665658388432108	11,535492768562985	11,464492779191879	12,269456170314688	12,758437439158161	12,479510400420494	11,822429138397812	10,676701003705741	11,831220055969139	12,08700225889814	12,001480870249265	11,821271834475459	3248,72607421875	2968,447265625	2825,896240234375	4937,12744140625	6929,02880859375	5710,931640625	3621,644287109375	1636,8438720703125	3643,77978515625	4350,61083984375	4100,20654296875	3618,740234375
P01116;P01116-2	KRAS	Homo sapiens	GTPase KRas;Isoform 2B of GTPase KRas	RASK_HUMAN	1	1	1	False	10,935014475590739	8,936639017228092	10,147285678697935	10,548400263871585	10,785993469147156	10,974386229826996	10,550075531847671	NaN	10,187042412199208	10,656193413605791	10,233944215511704	10,581327486068455	1957,795654296875	490,0003662109375	1134,0634765625	1497,562255859375	1765,6619873046875	2011,96044921875	1499,30224609375	NaN	1165,749755859375	1613,7410888671875	1204,2708740234375	1532,134765625
P01130;P01130-5	LDLR	Homo sapiens	Low-density lipoprotein receptor;Isoform 5 of Low-density lipoprotein receptor	LDLR_HUMAN	22	24	28	True	16,046861720408298	16,65666293070467	17,03344098214591	16,002243659930013	16,65637968931337	16,87862395256647	15,50734098826364	16,038472618073403	16,378922418086532	15,495693908735829	15,901288600329819	16,273304313118746	67699,6953125	103313,046875	134145,671875	65638	103292,765625	120495,8515625	46577,3515625	67307,171875	85221,0625	46202,83984375	61201,890625	79205,0234375
P01137	TGFB1	Homo sapiens	Transforming growth factor beta-1 proprotein	TGFB1_HUMAN	7	8	8	True	15,223195111283829	15,628183854199794	14,22803904532413	14,905251197251449	15,331378820053684	14,892936023419937	14,029882339948951	13,565258302347196	14,267833816255722	14,460360526153263	14,50871082398309	14,13671096638326	38250,609375	50646,8125	19189,626953125	30685,111328125	41229,19921875	30424,291015625	16726,8984375	12121,3125	19726,314453125	22542,509765625	23310,798828125	18012,501953125
P01344;P01344-2;P01344-3	IGF2	Homo sapiens	Insulin-like growth factor II;Isoform 2 of Insulin-like growth factor II;Isoform 3 of Insulin-like growth factor II	IGF2_HUMAN	3	3	5	True	16,27957856065451	15,828961776927942	16,4421319206842	17,406457403682595	16,848766953975254	16,79009082178409	16,304813354241052	15,485134893939081	15,625449781714604	16,789010492782573	16,44772646545298	17,038911121228054	79550,234375	58209,2890625	89037,8984375	173726,390625	118027,78125	113323,7578125	80953,921875	45865,91796875	50550,921875	113238,9296875	89383,84375	134655,265625
P01857;P0DOX5	IGHG1;	Homo sapiens	Immunoglobulin heavy constant gamma 1;Immunoglobulin gamma-1 heavy chain	IGHG1_HUMAN;IGG1_HUMAN	2	2	2	False	12,333632270820951	11,364495916354256	11,691493067402188	11,50261805279307	13,474862758298706	12,012344917592173	12,368555883427426	13,605791237930246	11,15793081846991	11,410848288957293	11,599419263299401	12,09219902802415	5161,7060546875	2636,66015625	3307,42578125	2901,570068359375	11385,126953125	4131,19921875	5288,18115234375	12466,693359375	2284,924560546875	2722,7490234375	3102,938232421875	4366,310546875
P01859	IGHG2	Homo sapiens	Immunoglobulin heavy constant gamma 2	IGHG2_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	11,159036726992339	10,241864623074072	12,276642985106182	12,273603116950207	11,425908650675053	9,625677521853657	11,709775673583716	12,029877454686604	NaN	NaN	NaN	NaN	2286,6767578125	1210,9005126953125	4961,783203125	4951,33935546875	2751,32080078125	789,9828491210938	3349,60595703125	4181,71044921875
P01889	HLA-B	Homo sapiens	HLA class I histocompatibility antigen, B alpha chain	HLAB_HUMAN	17	17	19	True	16,26287594378258	16,717964089904395	16,734194323093988	17,32369307026755	17,43473651100759	17,372671804038767	15,907621084665637	14,286554377580268	16,337089662392607	16,379462849912787	16,770085042487132	16,929040738029737	78634,5625	107797,4921875	109017,0546875	164040,5625	177165,296875	169705,265625	61471,1171875	19983,953125	82785,453125	85252,9921875	111763,1484375	124781,171875
P01893	HLA-H	Homo sapiens	Putative HLA class I histocompatibility antigen, alpha chain H	HLAH_HUMAN	1	1	2	True	13,268720026982669	13,37391974215516	13,710992409250734	12,877412114391142	13,10430056700416	11,6765861991724	12,512474042847245	12,73088718554157	12,766735838447891	11,840282252348183	12,038240504042788	11,726246540454463	9869,2177734375	10615,7578125	13409,728515625	7524,66748046875	8806,1796875	3273,42724609375	5842,9208984375	6797,96484375	6968,99951171875	3666,739990234375	4206,021484375	3388,066650390625
P02042;P02100;P68871;P69891;P69892	HBD;HBE1;HBB;HBG1;HBG2	Homo sapiens	Hemoglobin subunit delta;Hemoglobin subunit epsilon;Hemoglobin subunit beta;Hemoglobin subunit gamma-1;Hemoglobin subunit gamma-2	HBD_HUMAN;HBE_HUMAN;HBB_HUMAN;HBG1_HUMAN;HBG2_HUMAN	1	1	1	True	15,272825955877142	14,682669107254657	11,31366693120396	14,281621482782308	14,69414945202651	15,089771468741745	14,287257661715202	11,93957105439786	13,8928095975963	15,341208645868493	15,727181246031968	15,276615300039083	39589,3828125	26298,06640625	2545,3828125	19915,740234375	26508,169921875	34871,7578125	19993,697265625	3927,977783203125	15210,8125	41511,07421875	54244,19921875	39693,50390625
P02452	COL1A1	Homo sapiens	Collagen alpha-1(I) chain	CO1A1_HUMAN	102	114	150	True	24,183467741441795	23,785249303464617	23,394127706093037	22,483883415782696	22,440006476372744	21,740100044551436	24,306851326301715	23,99787376027775	23,13340627517396	22,722419202737516	22,0534067351121	21,79216563288334	19052378	14456844	11023872	5865747	5690036,5	3502855,5	20753500	16752508	9201300	6920377	4352481,5	3631579,25
P02458;P02458-1	COL2A1	Homo sapiens	Collagen alpha-1(II) chain;Isoform 1 of Collagen alpha-1(II) chain	CO2A1_HUMAN	9	10	10	True	21,470416097032125	21,36398232096639	21,16976952074808	19,80961967829602	20,149907563129183	19,707336486149313	21,19587379029204	21,803542488102394	20,54469611674624	20,02767082638176	19,40198478180276	19,397379301498525	2905623	2698979	2359041,75	918945,4375	1163393,375	856050,5625	2402115	3660330,5	1529571,5	1068881,75	692754,5625	690546,625
P02461	COL3A1	Homo sapiens	Collagen alpha-1(III) chain	CO3A1_HUMAN	84	94	121	True	23,28094333085187	23,557510912859	23,07576817635035	20,71121859465781	21,307987600200224	20,41463453065087	23,010468006910493	23,360750655581597	22,644305421061606	20,59296520372248	20,438265836722966	20,083458388728054	10192067	12345748	8840939	1716714,375	2596231,5	1397710,875	8449696	10771760	6555641	1581613	1420793,875	1111023,875
P02462	COL4A1	Homo sapiens	Collagen alpha-1(IV) chain	CO4A1_HUMAN	18	19	21	True	19,932983429656424	19,06495980305461	17,978318390389006	18,701764910350963	17,649493128304666	16,602768967646025	19,84720103800282	18,70670415248624	18,078851005873243	18,192810666234113	16,58709809038252	16,05175658792315	1000981,1875	548434,5	258233,8125	426375,46875	205601,765625	99524,8359375	943197,9375	427837,71875	276870,34375	299627,53125	98449,625	67929,78125
P02511	CRYAB	Homo sapiens	Alpha-crystallin B chain	CRYAB_HUMAN	7	7	8	False	13,899924236696961	13,01732071825081	13,975930949042592	12,693571607036812	12,757571398626425	13,755855070512853	13,262636698468317	13,496804538807508	12,757030418878527	13,270197499980618	12,916228275556145	12,162414686993328	15286,009765625	8290,9443359375	16112,9267578125	6624,388671875	6924,87060546875	13833,2744140625	9827,6904296875	11559,60546875	6922,2744140625	9879,330078125	7729,869140625	4584,07421875
P02533	KRT14	Homo sapiens	Keratin, type I cytoskeletal 14	K1C14_HUMAN	5	5	6	False	12,56065714382585	11,638138131013141	9,71851615333876	12,075038725074421	12,576301766481052	11,429258336424814	10,358456433701935	11,351418483147118	12,531419894873093	13,631625367583952	11,39683195594895	15,752623096792117	6041,35791015625	3187,342041015625	842,490234375	4314,6826171875	6107,22705078125	2757,71630859375	1312,82275390625	2612,867919921875	5920,15771484375	12691,943359375	2696,424560546875	55209,27734375
P02538	KRT6A	Homo sapiens	Keratin, type II cytoskeletal 6A	K2C6A_HUMAN	3	3	3	False	11,480145757458402	10,547799683805668	NaN	8,831333437786839	14,290680233991106	NaN	NaN	NaN	11,121458581595773	12,335439015911735	NaN	13,126352682054598	2856,7236328125	1496,93896484375	NaN	455,5082702636719	20041,185546875	NaN	NaN	NaN	2227,88427734375	5168,17431640625	NaN	8941,8193359375
P02545	LMNA	Homo sapiens	Prelamin-A/C	LMNA_HUMAN	47	51	58	False	18,531477484995744	18,539571687915494	19,360685428695017	18,427253500032236	18,109518403341347	18,815923839274117	18,644463642180632	19,345634807974626	18,990006641054983	18,60142113209237	18,45826879757947	18,75468702016064	378905,21875	381037,03125	673204,5625	352497,5	282818,78125	461484,875	409772,5	666218	520668,875	397727,59375	360157,59375	442306,53125
P02545-2	LMNA	Homo sapiens	Isoform C of Prelamin-A/C	LMNA_HUMAN	2	2	7	True	13,317172029333978	13,380596477331244	13,888407430018349	12,951492563437363	12,62940909641731	12,105739899537875	13,501107296653473	12,76729612866471	13,787611868532737	13,092137396542993	13,037499532444127	12,457547460217347	10206,2978515625	10665,0009765625	15164,4697265625	7921,14111328125	6336,23046875	4407,48486328125	11594,1328125	6971,70654296875	14141,150390625	8732,248046875	8407,7236328125	5624,6494140625
P02647	APOA1	Homo sapiens	Apolipoprotein A-I	APOA1_HUMAN	4	4	4	True	6,186420623697286	8,03441747987374	10,680479715620038	9,052258415123509	10,638329072771715	10,838664686246565	10,747053621987714	11,653272168490238	11,121603390624276	10,14064725349365	10,15901531644172	12,15995584874247	72,82796478271484	262,1806640625	1641,13671875	530,8860473632812	1593,8819580078125	1831,3155517578125	1718,642333984375	3220,95361328125	2228,10791015625	1128,857177734375	1143,3214111328125	4576,26806640625
P02649	APOE	Homo sapiens	Apolipoprotein E	APOE_HUMAN	12	13	15	True	15,373653489110044	15,886445205950201	13,205786837240586	14,702511546773943	14,991483613386567	14,658167236556473	16,174552542585644	14,567441110514576	16,665824366882312	16,24009880532501	16,419572683297957	15,1287022079979	42455,1953125	60575,43359375	9447,9580078125	26662,26171875	32575,13671875	25855,20703125	73964,8671875	24279,33203125	103971,1953125	77402,8359375	87656,453125	35825,57421875
P02655	APOC2	Homo sapiens	Apolipoprotein C-II	APOC2_HUMAN	1	1	1	False	13,534676786208712	12,388884433306039	11,749330052908658	12,822169154237939	12,602888100324835	12,619899681106567	13,179445056019729	11,979087065928788	12,601487442961952	13,098454621366638	12,769365415640648	12,605553215712579	11867,0751953125	5363,22265625	3442,712646484375	7241,9833984375	6220,81591796875	6294,60302734375	9277,015625	4037,0537109375	6214,779296875	8770,568359375	6981,71337890625	6232,318359375
P02656	APOC3	Homo sapiens	Apolipoprotein C-III	APOC3_HUMAN	1	1	2	True	14,426524928992858	14,138246485080568	13,388948923033983	15,526669727648882	15,349413119836518	15,471317368588608	13,499493258653159	13,34672486063197	13,168701954049366	15,127907758389403	14,871094000375617	15,334343673118351	22019,970703125	18031,68359375	10726,9248046875	47205,578125	41747,81640625	45428,73046875	11581,1689453125	10417,5244140625	9208,1904296875	35805,8515625	29967,14453125	41314,015625
P02671	FGA	Homo sapiens	Fibrinogen alpha chain	FIBA_HUMAN	1	1	1	False	7,462117424777648	8,944737347070678	NaN	7,585579213329593	9,296325598747893	8,372214128861387	NaN	NaN	7,73952806001174	9,079249245645581	9,316650003985808	8,347162030235491	176,3279571533203	492,7586364746094	NaN	192,08209228515625	628,7425537109375	331,3504638671875	NaN	NaN	213,71258544921875	540,9116821289062	637,662841796875	325,64630126953125
P02675	FGB	Homo sapiens	Fibrinogen beta chain	FIBB_HUMAN	2	2	2	False	12,346702410364342	12,544841951998793	11,403112301471566	11,722941222862957	12,354601559425541	12,341177828106467	11,951101566487269	12,37249871494063	11,544202265934604	11,141785815174295	12,1092902691996	11,381207325779176	5208,68115234375	5975,49267578125	2708,188232421875	3380,313232421875	5237,2783203125	5188,7734375	3959,497314453125	5302,6533203125	2986,421875	2259,496826171875	4418,3447265625	2667,37939453125
P02679;P02679-2	FGG	Homo sapiens	Fibrinogen gamma chain;Isoform Gamma-A of Fibrinogen gamma chain	FIBG_HUMAN	3	3	3	False	13,695247198260725	14,008138438453905	13,092085443354069	13,542413295245778	13,88407584510357	13,91195340141372	12,676482038701891	13,577462827974882	13,358184896162674	13,179066855113623	13,755688540539678	14,098636933370667	13264,173828125	16476,685546875	8731,93359375	11930,8837890625	15119,0078125	15413,9970703125	6546,3818359375	12224,2880859375	10500,60546875	9274,583984375	13831,677734375	17543,353515625
P02748	C9	Homo sapiens	Complement component C9	CO9_HUMAN	1	1	1	False	NaN	8,337756632279381	NaN	8,132646885953896	9,538962330666653	NaN	NaN	1,2425576113080992	7,618496295092014	NaN	8,489183658841183	0,6136080606505918	NaN	323,53021240234375	NaN	280,65362548828125	743,898681640625	NaN	NaN	2,3661763668060303	196,5150909423828	NaN	359,3345031738281	1,530081033706665
P02749	APOH	Homo sapiens	Beta-2-glycoprotein 1	APOH_HUMAN	2	2	2	False	12,983745414701866	12,363464665920507	12,435693021574318	12,33933544095613	12,429645792308968	11,543684649617335	12,469725026304694	12,605389425481768	12,294860496884567	11,90249251653198	11,781476381837495	12,004246359606187	8100,22021484375	5269,55224609375	5540,08740234375	5182,1513671875	5516,9140625	2985,3505859375	5672,3271484375	6231,61083984375	5024,8349609375	3828,3115234375	3520,28466796875	4108,07373046875
P02751-1	FN1	Homo sapiens	Isoform 1 of Fibronectin	FINC_HUMAN	152	178	242	True	22,445248040430346	22,95619551551424	21,6980429890685	21,999819750922285	22,295013858623104	21,60042848521703	22,78368299724645	22,670677533449897	22,490356973724342	22,09767547994086	22,581557471380084	21,903359027161848	5710747	8137733	3402215,25	4193780	5145978	3179632,25	7220578,5	6676578,5	5892126,5	4488106,5	6276624,5	3922546,25
P02753	RBP4	Homo sapiens	Retinol-binding protein 4	RET4_HUMAN	2	2	2	False	13,169752549864516	13,999958981554661	12,451131985850008	12,646144137859272	14,103929667463204	13,211458497800784	12,62448000671903	13,45655307382979	13,227875311819654	12,652781856338557	14,063138464209652	13,24185662399434	9214,8984375	16383,5341796875	5599,69287109375	6410,15771484375	17607,83203125	9485,173828125	6314,619140625	11241,5478515625	9593,724609375	6439,71826171875	17116,955078125	9687,150390625
P02760	AMBP	Homo sapiens	Protein AMBP	AMBP_HUMAN	1	1	1	False	16,98421330099975	17,25179255666827	16,457237203043025	16,375837806658158	17,974154602466122	16,959190819022883	16,51462930687492	16,354200678369242	17,432290583722494	16,62607138395956	17,515271528513058	17,043301021400147	129645,5625	156065,546875	89975,0390625	85039,046875	257489,59375	127416,34375	93626,5	83773,171875	176865,1875	101145,4140625	187336,375	135065,625
P02765	AHSG	Homo sapiens	Alpha-2-HS-glycoprotein	FETUA_HUMAN	3	3	4	False	19,59897297893145	20,051202301493852	18,388277747268404	18,9584989078836	20,428695867742718	19,43502365798365	18,96162888470674	19,246600138308292	19,456606337290662	19,230971059055243	20,48521770568019	19,241297305644824	794106,5	1086459	343101,9375	509421	1411400,375	708802,25	510527,40625	622019,4375	719485,625	615317,3125	1467793,625	619737,3125
P02768	ALB	Homo sapiens	Albumin	ALBU_HUMAN	11	11	15	False	21,72188938170642	21,548928299570616	20,614160742931976	21,001325377251895	22,39502728825973	21,46268486151946	20,801720099550987	20,329157301074883	21,89039408056933	21,305635122439433	21,891318882706475	21,44559814046405	3458918	3068130,25	1605021	2099079,5	5515374	2890093,75	1827854,875	1317304,375	3887453,75	2592001,5	3889946,5	2856066,5
P02771	AFP	Homo sapiens	Alpha-fetoprotein	FETA_HUMAN	5	5	6	False	14,640268108435524	14,368483947996458	12,966113397148355	13,666313518212908	15,038663171519488	14,234829853777475	13,850259435975374	12,02594873254407	14,608513605222972	14,150911674369922	14,746073158036344	14,38858519477215	25536,41015625	21151,669921875	8001,8251953125	13000,806640625	33658,03125	19280,166015625	14768,7431640625	4170,33837890625	24980,48046875	18190,677734375	27479,595703125	21448,44140625
P02774;P02774-3	GC	Homo sapiens	Vitamin D-binding protein;Isoform 3 of Vitamin D-binding protein	VTDB_HUMAN	6	6	7	False	13,074171195342855	14,234492650213177	12,366102593404545	13,904029914122813	15,287115594659088	11,655057123986392	13,411950550114975	3,078739948036144	14,676931768684838	13,490798862703532	14,212393965998707	12,604523481186172	8624,177734375	19275,66015625	5279,1962890625	15329,5732421875	39983,45703125	3224,941162109375	10899,3203125	8,448761940002441	26193,69140625	11511,5849609375	18982,65234375	6227,87158203125
P02786	TFRC	Homo sapiens	Transferrin receptor protein 1	TFR1_HUMAN	7	7	7	False	12,063904065282925	12,472783538907315	11,762102993092803	11,4933678272762	12,928563915615657	12,959691407113958	11,778882739265285	12,076669646464941	12,458254401905853	11,171007245312218	12,028884055154718	12,537303134805002	4281,51025390625	5684,365234375	3473,328125	2883,025390625	7796,24609375	7966,28515625	3513,961669921875	4319,56298828125	5627,40625	2305,72900390625	4178,83203125	5944,34912109375
P02787	TF	Homo sapiens	Serotransferrin	TRFE_HUMAN	5	5	5	False	10,954168349065581	11,117860250681687	9,953866421044493	9,807705232752246	11,567248792795985	11,80455567195259	11,976270955304415	11,524543747535427	10,69260890419639	10,467858251111624	10,930871849918788	10,630998491528374	1983,9615478515625	2222,33447265625	991,773193359375	896,2175903320312	3034,511962890625	3577,052734375	4029,18115234375	2946,004150390625	1654,992431640625	1416,248046875	1952,1820068359375	1585,8037109375
P02788;P02788-2	LTF	Homo sapiens	Lactotransferrin;Isoform DeltaLf of Lactotransferrin	TRFL_HUMAN	4	4	4	False	20,9386353170116	20,661380055478798	20,27062754477387	20,294207615898316	21,473670081282904	20,911675418840844	20,36306664159618	20,42599480467708	21,114698057942565	20,664469311722762	21,15671606990238	21,02069989814886	2009820,625	1658422,375	1264931,25	1285775,75	2912184	1972611,5	1348633,25	1408760,375	2270688	1661977,375	2337793,5	2127459
P02790	HPX	Homo sapiens	Hemopexin	HEMO_HUMAN	1	1	1	False	13,291823269931225	13,065292696091126	10,691591996786705	12,696503411730738	13,499570749419162	12,918676471926164	12,718181971642727	NaN	13,015634365274027	12,7238678669065	13,298602407535613	12,912473937616891	10028,53515625	8571,2666015625	1653,8262939453125	6637,8642578125	11581,791015625	7742,99755859375	6738,36083984375	NaN	8281,2587890625	6764,97021484375	10075,76953125	7709,77978515625
P02792	FTL	Homo sapiens	Ferritin light chain	FRIL_HUMAN	4	4	5	False	11,792040787326618	12,032646933152186	11,558699099404576	12,187367781060427	12,080534227376697	9,50701463357986	12,045106722828823	10,493289513901233	12,692886611493035	11,562515182938716	11,39770491993532	11,684693304056646	3546,1572265625	4189,74560546875	3016,58203125	4664,05078125	4331,1494140625	727,6065063476562	4226,0869140625	1441,4344482421875	6621,244140625	3024,57177734375	2698,056640625	3291,873779296875
P02794	FTH1	Homo sapiens	Ferritin heavy chain	FRIH_HUMAN	9	10	11	False	14,133930023911887	13,883199349693848	15,058871675106305	14,180522612618354	13,985896818438844	14,701312279402089	14,486360120762473	13,997580153621128	14,265507316218125	14,358689292778882	14,038302471759877	14,224555078388224	17977,814453125	15109,8251953125	34132,8125	18567,89453125	16224,6171875	26640,107421875	22952,443359375	16356,5419921875	19694,529296875	21008,5546875	16824,80859375	19143,341796875
P02795	MT2A	Homo sapiens	Metallothionein-2	MT2_HUMAN	2	5	5	False	17,289558945876177	16,892800983565614	18,192610831490576	17,714613834554	16,934973816113573	17,636814656634353	17,58832062090077	18,083739167972624	17,379652290318475	17,69199999549856	16,995002222638853	17,622873582127262	160204,921875	121685,7734375	299586,03125	215094,90625	125295,390625	203802,84375	197066,171875	277810,03125	170528,375	211749,640625	130618,7265625	201842,9375
P03950	ANG	Homo sapiens	Angiogenin	ANGI_HUMAN	9	9	12	False	15,196469456215858	16,218004866836758	16,64020201147274	15,568851894370642	16,380436623476548	16,50465123076039	15,634652209933414	16,39341363310282	16,217484444138027	15,581901289082694	16,0648817059103	16,468460848975642	37548,546875	76226,4921875	102140,9609375	48606,171875	85310,5546875	92981,1875	50874,3984375	86081,3828125	76199	49047,81640625	68550,6015625	90677,7421875
P03956	MMP1	Homo sapiens	Interstitial collagenase	MMP1_HUMAN	9	9	9	False	11,130622405207921	10,484738953725218	9,283873427068492	10,440806830843023	10,869152794297547	8,486705418245226	11,998615477464467	10,208155307539666	9,78499071605363	12,013334601500388	11,486559109601108	10,010208630624138	2242,08056640625	1432,9166259765625	623,339111328125	1389,93994140625	1870,4281005859375	358,7177734375	4092,071044921875	1182,9351806640625	882,2175903320312	4134,0341796875	2869,451171875	1031,2716064453125
P03971	AMH	Homo sapiens	Muellerian-inhibiting factor	MIS_HUMAN	1	1	1	False	9,54282453353352	9,373846879181473	7,855364392527448	NaN	NaN	7,666054601906372	7,99817617553169	NaN	7,539324851726854	7,571937651525509	NaN	NaN	745,892822265625	663,4513549804688	231,57960510253906	NaN	NaN	203,1011505126953	255,67657470703125	NaN	186,0214080810547	190,27439880371094	NaN	NaN
P04004	VTN	Homo sapiens	Vitronectin	VTNC_HUMAN	3	3	4	True	13,957596713114059	15,749267847699002	14,180142720795795	13,99771279647132	15,316763371750296	12,539804522465076	13,356436253204462	12,617083693483199	14,756956841358305	9,830046180426931	11,969716569502328	4,980237655500245	15909,4541015625	55081,02734375	18563,005859375	16358,0458984375	40813,62890625	5954,66455078125	10487,8857421875	6282,32861328125	27687,685546875	910,2040405273438	4010,91748046875	31,564645767211914
P04040	CAT	Homo sapiens	Catalase	CATA_HUMAN	9	9	10	False	12,67099287210759	11,83636121200684	12,646316551992859	11,844467770920518	11,337149566168659	11,966942272926865	12,5424125867238	9,465746489325456	12,777867807938847	12,070895130277354	11,854095649599959	11,972355116643998	6521,521484375	3656,787841796875	6410,923828125	3677,393310546875	2587,15283203125	4003,2119140625	5965,43896484375	707,0882568359375	7022,98095703125	4302,30810546875	3702,0166015625	4018,259765625
