Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_WO / WT_WO	P12277	P12277	0,8759731781884307	0,8759731781884307	3,3545963713898757E-08	7,287674250379427E-05	12	P12277	CKB	Creatine kinase B-type	KCRB_HUMAN	23	83,52456444039424	1,8352456444039424	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P49418;P49418-2	P49418;P49418-2	0,9900451360870981	0,9900451360870981	5,1722246629763494E-08	8,427278050876132E-05	12	P49418;P49418-2	AMPH	Amphiphysin;Isoform 2 of Amphiphysin	AMPH_HUMAN	15	98,62471315334528	1,986247131533453	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O14558	O14558	1,2339231192995375	1,2339231192995375	8,346666810718621E-08	9,13407248152956E-05	12	O14558	HSPB6	Heat shock protein beta-6	HSPB6_HUMAN	12	135,2057156961248	2,352057156961248	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P06276	P06276	-2,8972382269098937	2,8972382269098937	9,34336383135184E-08	9,13407248152956E-05	12	P06276	BCHE	Cholinesterase	CHLE_HUMAN	14	-86,57716075168402	0,1342283924831599	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P11137;P11137-3	P11137;P11137-3	-1,5635239766877271	1,5635239766877271	6,721041187517244E-08	9,13407248152956E-05	12	P11137;P11137-3	MAP2	Microtubule-associated protein 2;Isoform 3 of Microtubule-associated protein 2	MTAP2_HUMAN	9	-66,16763293302438	0,3383236706697562	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q10588	Q10588	2,093518029248866	2,093518029248866	2,0890761098778054E-07	0,0001361520536677695	12	Q10588	BST1	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2	BST1_HUMAN	9	326,7875316408477	4,267875316408477	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P27487	P27487	0,8320524251626822	0,8320524251626822	2,645478372950299E-07	0,00014652883620067204	12	P27487	DPP4	Dipeptidyl peptidase 4	DPP4_HUMAN	22	78,02161554539664	1,7802161554539664	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96LZ7	Q96LZ7	-0,688850008967493	0,688850008967493	4,3137233458986207E-07	0,00016868383771801967	12	Q96LZ7	RMDN2	Regulator of microtubule dynamics protein 2	RMD2_HUMAN	14	-37,96518594660988	0,6203481405339012	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q99424	Q99424	0,9757097742828935	0,9757097742828935	5,087961953939796E-07	0,0001842219113396868	12	Q99424	ACOX2	Peroxisomal acyl-coenzyme A oxidase 2	ACOX2_HUMAN	15	96,66084873231966	1,9666084873231966	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P04216	P04216	1,0149221442830585	1,0149221442830585	7,665287551169132E-07	0,00020389516395144785	12	P04216	THY1	Thy-1 membrane glycoprotein	THY1_HUMAN	5	102,07938369403489	2,020793836940349	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P27144	P27144	0,9042255570674943	0,9042255570674943	7,234817321788963E-07	0,00020389516395144785	12	P27144	AK4	Adenylate kinase 4, mitochondrial	KAD4_HUMAN	15	87,15395772334	1,8715395772334	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P48163	P48163	0,5950785985671113	0,5950785985671113	7,345371158841268E-07	0,00020389516395144785	12	P48163	ME1	NADP-dependent malic enzyme	MAOX_HUMAN	25	51,05548789176662	1,5105548789176662	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O15075	O15075	-3,18918183239189	3,18918183239189	2,003805312426037E-06	0,00032923026444162915	12	O15075	DCLK1	Serine/threonine-protein kinase DCLK1	DCLK1_HUMAN	18	-89,03621256652289	0,10963787433477103	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NZ56	Q9NZ56	0,6585973212068713	0,6585973212068713	2,3945994627780475E-06	0,0003509498705030526	12	Q9NZ56	FMN2	Formin-2	FMN2_HUMAN	11	57,85471146708516	1,5785471146708516	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O14929	O14929	-0,6609935858787154	0,6609935858787154	3,8679049468557055E-06	0,000450150461434064	12	O14929	HAT1	Histone acetyltransferase type B catalytic subunit	HAT1_HUMAN	3	-36,75574170337759	0,6324425829662241	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P35580	P35580	1,012605513896488	1,012605513896488	4,593087225710405E-06	0,00048273113688947043	12	P35580	MYH10	Myosin-10	MYH10_HUMAN	103	101,75515191642255	2,0175515191642255	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P47895	P47895	1,2231563273722543	1,2231563273722543	5,070108458964933E-06	0,000510983302008672	12	P47895	ALDH1A3	Aldehyde dehydrogenase family 1 member A3	AL1A3_HUMAN	27	133,456915889036	2,33456915889036	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y2E5	Q9Y2E5	0,7136816504487712	0,7136816504487712	5,6583379109487245E-06	0,0005375022666606057	12	Q9Y2E5	MAN2B2	Epididymis-specific alpha-mannosidase	MA2B2_HUMAN	17	63,99838985423587	1,6399838985423587	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00534	O00534	-1,4379410753272654	1,4379410753272654	5,845886310547213E-06	0,0005521679668783532	12	O00534	VWA5A	von Willebrand factor A domain-containing protein 5A	VMA5A_HUMAN	16	-63,09063238203716	0,36909367617962835	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43301	O43301	0,600630586034811	0,600630586034811	6,1993670026043045E-06	0,0005648506322672356	12	O43301	HSPA12A	Heat shock 70 kDa protein 12A	HS12A_HUMAN	13	51,63792142533128	1,5163792142533128	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q02318	Q02318	-0,9553517427345877	0,9553517427345877	6,611794426133183E-06	0,0005670246881299388	12	Q02318	CYP27A1	Sterol 26-hydroxylase, mitochondrial	CP27A_HUMAN	8	-48,42841620911555	0,5157158379088446	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13642-1;Q13642-4;Q13642-5	Q13642-1;Q13642-4;Q13642-5	0,8110456292907353	0,8110456292907353	7,610081486672313E-06	0,0005999690049492624	12	Q13642-1;Q13642-4;Q13642-5	FHL1	Isoform 1 of Four and a half LIM domains protein 1;Isoform 4 of Four and a half LIM domains protein 1;Isoform 5 of Four and a half LIM domains protein 1	FHL1_HUMAN	22	75,4482587037455	1,754482587037455	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q01518-2	Q01518-2	2,6279253931785305	2,6279253931785305	8,618117126060779E-06	0,0006455993335200779	12	Q01518-2	CAP1	Isoform 2 of Adenylyl cyclase-associated protein 1	CAP1_HUMAN	1	518,1364728864323	6,181364728864324	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P31513	P31513	-1,275823675099277	1,275823675099277	9,614628446657201E-06	0,0006762058107519481	12	P31513	FMO3	Dimethylaniline monooxygenase [N-oxide-forming] 3	FMO3_HUMAN	15	-58,70106954321956	0,4129893045678043	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P37840;P37840-2	P37840;P37840-2	-5,5485915130023145	5,5485915130023145	1,1620725391507182E-05	0,0007523457710422133	12	P37840;P37840-2	SNCA	Alpha-synuclein;Isoform 2-4 of Alpha-synuclein	SYUA_HUMAN	7	-97,86347725348263	0,02136522746517364	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P48507	P48507	0,7390250878928512	0,7390250878928512	1,37080415454896E-05	0,0008170779135153195	12	P48507	GCLM	Glutamate--cysteine ligase regulatory subunit	GSH0_HUMAN	6	66,904758613203	1,66904758613203	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q629K1	Q629K1	-0,9349647079918195	0,9349647079918195	1,423785002634684E-05	0,0008285072729617067	12	Q629K1	TRIQK	Triple QxxK/R motif-containing protein	TRIQK_HUMAN	2	-47,69447349915426	0,5230552650084573	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14315	Q14315	0,6452869154485683	0,6452869154485683	1,966629403074043E-05	0,0009859368740744536	12	Q14315	FLNC	Filamin-C	FLNC_HUMAN	127	56,40503052616494	1,5640503052616495	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O15247	O15247	-1,940915021782997	1,940915021782997	2,3683660455228105E-05	0,001092129550048632	12	O15247	CLIC2	Chloride intracellular channel protein 2	CLIC2_HUMAN	17	-73,95488019961059	0,2604511980038942	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13683-3	Q13683-3	0,907605345487699	0,907605345487699	3,290063418359563E-05	0,0012988765563819752	12	Q13683-3	ITGA7	Isoform Alpha-7X1B of Integrin alpha-7	ITA7_HUMAN	28	87,59291555144702	1,8759291555144701	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P31323	P31323	0,901168258125951	0,901168258125951	3,368122023259995E-05	0,0013024588064790548	12	P31323	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit	KAP3_HUMAN	17	86,75776883184977	1,8675776883184978	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96ND0	Q96ND0	-0,7302327741789189	0,7302327741789189	3,364988774697737E-05	0,0013024588064790548	12	Q96ND0	FAM210A	Protein FAM210A	F210A_HUMAN	3	-39,71933549040118	0,6028066450959882	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UMX1;Q9UMX1-2;Q9UMX1-3	Q9UMX1;Q9UMX1-2;Q9UMX1-3	-0,7147711886125885	0,7147711886125885	3,351585011950982E-05	0,0013024588064790548	12	Q9UMX1;Q9UMX1-2;Q9UMX1-3	SUFU	Suppressor of fused homolog;Isoform 2 of Suppressor of fused homolog;Isoform 3 of Suppressor of fused homolog	SUFU_HUMAN	2	-39,06982405855876	0,6093017594144124	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P50238	P50238	-0,59460698308222	0,59460698308222	3,8873281599865325E-05	0,0014027081130244157	12	P50238	CRIP1	Cysteine-rich protein 1	CRIP1_HUMAN	3	-33,77751670315404	0,6622248329684596	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96SL4	Q96SL4	-0,7365368234641968	0,7365368234641968	4,3408681826837654E-05	0,001500673310779536	12	Q96SL4	GPX7	Glutathione peroxidase 7	GPX7_HUMAN	6	-39,982165277688544	0,6001783472231146	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UM22	Q9UM22	0,8903504091042476	0,8903504091042476	4,386849123110489E-05	0,0015074107918287571	12	Q9UM22	EPDR1	Mammalian ependymin-related protein 1	EPDR1_HUMAN	6	85,36262872835212	1,8536262872835212	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5SRE7	Q5SRE7	2,4931109268150746	2,4931109268150746	4,8417357897230665E-05	0,0015914712256769109	12	Q5SRE7	PHYHD1	Phytanoyl-CoA dioxygenase domain-containing protein 1	PHYD1_HUMAN	9	462,9906360329919	5,629906360329919	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q01629	Q01629	-0,938375344590771	0,938375344590771	6,263878549745983E-05	0,0018037018174467373	12	Q01629	IFITM2	Interferon-induced transmembrane protein 2	IFM2_HUMAN	2	-47,81798154101352	0,5218201845898648	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13547	Q13547	-0,6993468596879946	0,6993468596879946	6,492088498966354E-05	0,0018342964498813607	12	Q13547	HDAC1	Histone deacetylase 1	HDAC1_HUMAN	12	-38,414904692922725	0,6158509530707728	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P14555	P14555	-1,1374070106882357	1,1374070106882357	6,540181698952842E-05	0,001845218363317835	12	P14555	PLA2G2A	Phospholipase A2, membrane associated	PA2GA_HUMAN	3	-54,54241363662232	0,4545758636337768	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P09936	P09936	2,1373527559329943	2,1373527559329943	6,592385219215525E-05	0,001851929824800315	12	P09936	UCHL1	Ubiquitin carboxyl-terminal hydrolase isozyme L1	UCHL1_HUMAN	9	339,9540205161865	4,399540205161865	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8TER0;Q8TER0-5	Q8TER0;Q8TER0-5	-1,5424696463889562	1,5424696463889562	6,615429689927801E-05	0,0018530785286170251	12	Q8TER0;Q8TER0-5	SNED1	Sushi, nidogen and EGF-like domain-containing protein 1;Isoform 4 of Sushi, nidogen and EGF-like domain-containing protein 1	SNED1_HUMAN	8	-65,67027147971898	0,3432972852028103	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P31327;P31327-3	P31327;P31327-3	-0,7109529130692627	0,7109529130692627	7,598564676377436E-05	0,002002252514185062	12	P31327;P31327-3	CPS1	Carbamoyl-phosphate synthase [ammonia], mitochondrial;Isoform 3 of Carbamoyl-phosphate synthase [ammonia], mitochondrial	CPSM_HUMAN	51	-38,90835102903838	0,6109164897096162	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P80404	P80404	0,670238833547879	0,670238833547879	7,686610656270943E-05	0,002020008219777009	12	P80404	ABAT	4-aminobutyrate aminotransferase, mitochondrial	GABT_HUMAN	22	59,133638635218055	1,5913363863521806	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96PE1;Q96PE1-2	Q96PE1;Q96PE1-2	-1,5969760418477144	1,5969760418477144	9,154070238210047E-05	0,0022029463906009473	12	Q96PE1;Q96PE1-2	ADGRA2	Adhesion G protein-coupled receptor A2;Isoform 2 of Adhesion G protein-coupled receptor A2	AGRA2_HUMAN	6	-66,9430859155002	0,33056914084499806	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05155;P05155-2;P05155-3	P05155;P05155-2;P05155-3	1,0302335477082274	1,0302335477082274	9,31543989794626E-05	0,002215760108085709	12	P05155;P05155-2;P05155-3	SERPING1	Plasma protease C1 inhibitor;Isoform 2 of Plasma protease C1 inhibitor;Isoform 3 of Plasma protease C1 inhibitor	IC1_HUMAN	8	104,23548470527093	2,0423548470527093	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q86U70;Q86U70-2;Q86U70-3	Q86U70;Q86U70-2;Q86U70-3	-0,7687729405005409	0,7687729405005409	9,807302443776302E-05	0,0022657317297118057	12	Q86U70;Q86U70-2;Q86U70-3	LDB1	LIM domain-binding protein 1;Isoform 3 of LIM domain-binding protein 1;Isoform 2 of LIM domain-binding protein 1	LDB1_HUMAN	2	-41,30835458992526	0,5869164541007474	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q92887	Q92887	1,1005778277732814	1,1005778277732814	0,00010807937152729449	0,0023958109912325877	12	Q92887	ABCC2	ATP-binding cassette sub-family C member 2	MRP2_HUMAN	10	114,44056297791812	2,144405629779181	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P30047	P30047	-0,756001303801602	0,756001303801602	0,00011083251425931582	0,002426648733256599	12	P30047	GCHFR	GTP cyclohydrolase 1 feedback regulatory protein	GFRP_HUMAN	4	-40,78647292017047	0,5921352707982953	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P78357	P78357	-1,1284454086168991	1,1284454086168991	0,00011465869507417533	0,002471672333065354	12	P78357	CNTNAP1	Contactin-associated protein 1	CNTP1_HUMAN	8	-54,259165512063966	0,45740834487936033	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q16527	Q16527	-1,4035698763118851	1,4035698763118851	0,00012008560568862855	0,0025188616329796915	12	Q16527	CSRP2	Cysteine and glycine-rich protein 2	CSRP2_HUMAN	7	-62,200734035680824	0,3779926596431918	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96QD8	Q96QD8	-0,636049783796604	0,636049783796604	0,00013590563258118017	0,0026332882141801386	12	Q96QD8	SLC38A2	Sodium-coupled neutral amino acid transporter 2	S38A2_HUMAN	1	-35,65275813558447	0,6434724186441553	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9P266	Q9P266	1,1803762252153471	1,1803762252153471	0,00013748861449593955	0,0026510625154088857	12	Q9P266	JCAD	Junctional protein associated with coronary artery disease	JCAD_HUMAN	20	126,63587133079703	2,2663587133079703	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95562	O95562	-1,380137719207628	1,380137719207628	0,00013894298935543967	0,0026670951846012514	12	O95562	SFT2D2	Vesicle transport protein SFT2B	SFT2B_HUMAN	2	-61,581788033088046	0,3841821196691195	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6DKJ4	Q6DKJ4	1,3950165642093242	1,3950165642093242	0,00015278216286205383	0,0028031502242730744	12	Q6DKJ4	NXN	Nucleoredoxin	NXN_HUMAN	7	162,99157154431194	2,6299157154431194	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P63272	P63272	-0,6512758153305985	0,6512758153305985	0,0001540764637461579	0,0028084755145466145	12	P63272	SUPT4H1	Transcription elongation factor SPT4	SPT4H_HUMAN	2	-36,32830019231713	0,6367169980768287	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00168	O00168	-0,9899242857763545	0,9899242857763545	0,00018669125759267772	0,0030968580976129816	12	O00168	FXYD1	Phospholemman	PLM_HUMAN	1	-49,64958012104872	0,5035041987895128	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14332	Q14332	-0,714398834005797	0,714398834005797	0,0001957739171630274	0,0031480452666367235	12	Q14332	FZD2	Frizzled-2	FZD2_HUMAN	4	-39,05409616103855	0,6094590383896145	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BVJ7	Q9BVJ7	-0,7110066458801508	0,7110066458801508	0,00019781640433144034	0,0031676546580575934	12	Q9BVJ7	DUSP23	Dual specificity protein phosphatase 23	DUS23_HUMAN	9	-38,91062632963791	0,6108937367036209	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P19256;P19256-2;P19256-3	P19256;P19256-2;P19256-3	-0,5898619320955173	0,5898619320955173	0,00020462857604814012	0,0032135726256170565	12	P19256;P19256-2;P19256-3	CD58	Lymphocyte function-associated antigen 3;Isoform 2 of Lymphocyte function-associated antigen 3;Isoform 3 of Lymphocyte function-associated antigen 3	LFA3_HUMAN	3	-33,55935113772245	0,6644064886227755	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P02511	P02511	0,6434259726073587	0,6434259726073587	0,00021499320509953547	0,0032840212078954047	12	P02511	CRYAB	Alpha-crystallin B chain	CRYAB_HUMAN	19	56,20341260027353	1,5620341260027353	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y2J2	Q9Y2J2	1,6563501733333454	1,6563501733333454	0,00021615279008279544	0,003294325360282409	10	Q9Y2J2	EPB41L3	Band 4.1-like protein 3	E41L3_HUMAN	1	215,2180553844024	3,152180553844024	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q7Z4S6;Q7Z4S6-2;Q7Z4S6-3;Q7Z4S6-4;Q7Z4S6-5;Q7Z4S6-6	Q7Z4S6;Q7Z4S6-2;Q7Z4S6-3;Q7Z4S6-4;Q7Z4S6-5;Q7Z4S6-6	-0,7043970742863815	0,7043970742863815	0,00021794400734966973	0,0033109877480192247	12	Q7Z4S6;Q7Z4S6-2;Q7Z4S6-3;Q7Z4S6-4;Q7Z4S6-5;Q7Z4S6-6	KIF21A	Kinesin-like protein KIF21A;Isoform 2 of Kinesin-like protein KIF21A;Isoform 3 of Kinesin-like protein KIF21A;Isoform 4 of Kinesin-like protein KIF21A;Isoform 5 of Kinesin-like protein KIF21A;Isoform 6 of Kinesin-like protein KIF21A	KI21A_HUMAN	5	-38,6301090205902	0,613698909794098	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O14613	O14613	0,6107713746162623	0,6107713746162623	0,00022558389817351114	0,0033694548335282577	12	O14613	CDC42EP2	Cdc42 effector protein 2	BORG1_HUMAN	2	52,70754815449743	1,5270754815449743	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q01973	Q01973	-0,6249491958128008	0,6249491958128008	0,0002400056751759406	0,003481150564569726	12	Q01973	ROR1	Inactive tyrosine-protein kinase transmembrane receptor ROR1	ROR1_HUMAN	11	-35,155738831320996	0,6484426116867901	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UEG4	Q9UEG4	-0,8558767917847976	0,8558767917847976	0,00024785855398673935	0,003540891985778389	11	Q9UEG4	ZNF629	Zinc finger protein 629	ZN629_HUMAN	3	-44,747057281336154	0,5525294271866384	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15274	Q15274	2,0780725966911473	2,0780725966911473	0,000252348315041752	0,003564087766169907	12	Q15274	QPRT	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	NADC_HUMAN	7	322,2427338559588	4,222427338559588	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P08582	P08582	0,7676539702328865	0,7676539702328865	0,00026409428187920404	0,003613415954725121	12	P08582	MELTF	Melanotransferrin	TRFM_HUMAN	26	70,2499022886231	1,7024990228862311	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y5V3;Q9Y5V3-2	Q9Y5V3;Q9Y5V3-2	-1,3981560000761128	1,3981560000761128	0,00027824884298263106	0,0036858545921384838	10	Q9Y5V3;Q9Y5V3-2	MAGED1	Melanoma-associated antigen D1;Isoform 2 of Melanoma-associated antigen D1	MAGD1_HUMAN	3	-62,05862153715289	0,37941378462847114	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P04066	P04066	0,9825636977908869	0,9825636977908869	0,00028464374522421324	0,0037127114787350347	12	P04066	FUCA1	Tissue alpha-L-fucosidase	FUCO_HUMAN	3	97,59736354327002	1,9759736354327002	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96Q06-2	Q96Q06-2	0,7849158845328633	0,7849158845328633	0,0002954430991632058	0,0037872459002315753	12	Q96Q06-2	PLIN4	Isoform 2 of Perilipin-4	PLIN4_HUMAN	63	72,29918584908086	1,7229918584908086	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q68CZ2	Q68CZ2	-0,6587918774263022	0,6587918774263022	0,00029866812493532026	0,003806753050023065	12	Q68CZ2	TNS3	Tensin-3	TENS3_HUMAN	24	-36,65915044884797	0,6334084955115203	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6DD87	Q6DD87	-0,6193578146857092	0,6193578146857092	0,0002992272326217719	0,003811394692000576	12	Q6DD87	ZNF787	Zinc finger protein 787	ZN787_HUMAN	2	-34,90393753472287	0,6509606246527713	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UFB7;Q9UFB7-2	Q9UFB7;Q9UFB7-2	-0,9658063549080365	0,9658063549080365	0,000300780668553943	0,003818413967044899	12	Q9UFB7;Q9UFB7-2	ZBTB47	Zinc finger and BTB domain-containing protein 47;Isoform 2 of Zinc finger and BTB domain-containing protein 47	ZBT47_HUMAN	5	-48,80078324796116	0,5119921675203885	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O60895;O60895-2	O60895;O60895-2	-1,3717514062155494	1,3717514062155494	0,00030331520678643625	0,0038384588498954057	12	O60895;O60895-2	RAMP2	Receptor activity-modifying protein 2;Isoform 2 of Receptor activity-modifying protein 2	RAMP2_HUMAN	1	-61,357814575862044	0,3864218542413796	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P01024	P01024	-0,6486710253388291	0,6486710253388291	0,0003105218955776007	0,0038571171817663313	12	P01024	C3	Complement C3	CO3_HUMAN	32	-36,21323691528726	0,6378676308471274	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05787;P05787-2	P05787;P05787-2	0,8120304871569349	0,8120304871569349	0,0003087156784254461	0,0038571171817663313	12	P05787;P05787-2	KRT8	Keratin, type II cytoskeletal 8;Isoform 2 of Keratin, type II cytoskeletal 8	K2C8_HUMAN	10	75,56806960240176	1,7556806960240177	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P55083;P55083-2	P55083;P55083-2	-0,9271894100684174	0,9271894100684174	0,00031189148242494733	0,0038571171817663313	12	P55083;P55083-2	MFAP4	Microfibril-associated glycoprotein 4;Isoform 2 of Microfibril-associated glycoprotein 4	MFAP4_HUMAN	2	-47,41181574606189	0,5258818425393811	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96CX2	Q96CX2	-0,6149045332671546	0,6149045332671546	0,00030731234322284995	0,0038571171817663313	12	Q96CX2	KCTD12	BTB/POZ domain-containing protein KCTD12	KCD12_HUMAN	15	-34,70268990247533	0,6529731009752467	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14410	Q14410	-0,8628200559713762	0,8628200559713762	0,00032836354035305817	0,003963064161100613	12	Q14410	GK2	Glycerol kinase 2	GLPK2_HUMAN	1	-45,01233447714162	0,5498766552285838	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96S44	Q96S44	-0,6419273173390884	0,6419273173390884	0,0003389190617408485	0,004011226086656822	12	Q96S44	TP53RK	EKC/KEOPS complex subunit TP53RK	PRPK_HUMAN	5	-35,91437525354642	0,6408562474645358	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8WUQ7;Q8WUQ7-2	Q8WUQ7;Q8WUQ7-2	-1,6142687168961862	1,6142687168961862	0,00034252029870956237	0,004031882528819605	12	Q8WUQ7;Q8WUQ7-2	CACTIN	Cactin;Isoform 2 of Cactin	CATIN_HUMAN	6	-67,33695305014372	0,3266304694985628	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05230	P05230	2,6055840588921257	2,6055840588921257	0,0003522735853531633	0,004112875452576658	10	P05230	FGF1	Fibroblast growth factor 1	FGF1_HUMAN	1	508,637851628837	6,08637851628837	TLR10_WO	WT_WO	NaN	NaN	NaN
