Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	Q9BVJ7	Q9BVJ7	-0,9506512677491583	0,9506512677491583	1,5183148134893866E-05	0,0025911307980035604	12	Q9BVJ7	DUSP23	Dual specificity protein phosphatase 23	DUS23_HUMAN	12	-48,260115727031696	0,5173988427296831	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q10588	Q10588	3,521601340964472	3,521601340964472	1,5642825530052822E-05	0,0026215771196006475	12	Q10588	BST1	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2	BST1_HUMAN	9	1048,438217420496	11,484382174204958	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P00325	P00325	-0,6943533882093277	0,6943533882093277	1,6086983088376277E-05	0,0026451451941038326	12	P00325	ADH1B	All-trans-retinol dehydrogenase [NAD(+)] ADH1B	ADH1B_HUMAN	27	-38,20137638346349	0,6179862361653651	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05091	P05091	-0,6689554734599984	0,6689554734599984	1,7948700524771344E-05	0,00277358599085411	12	P05091	ALDH2	Aldehyde dehydrogenase, mitochondrial	ALDH2_HUMAN	21	-37,103810245019886	0,6289618975498011	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y4G6	Q9Y4G6	-0,6002651178402716	0,6002651178402716	1,774648072695388E-05	0,00277358599085411	12	Q9Y4G6	TLN2	Talin-2	TLN2_HUMAN	75	-34,03672736109006	0,6596327263890994	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O15075;O15075-2	O15075;O15075-2	-3,0409364225288105	3,0409364225288105	2,384241803907857E-05	0,00329807501171254	12	O15075;O15075-2	DCLK1	Serine/threonine-protein kinase DCLK1;Isoform 1 of Serine/threonine-protein kinase DCLK1	DCLK1_HUMAN	6	-87,8497022160876	0,12150297783912385	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q14195-2	Q14195-2	-0,9680659880590129	0,9680659880590129	2,772207348904117E-05	0,0035553800510618916	12	Q14195-2	DPYSL3	Isoform LCRMP-4 of Dihydropyrimidinase-related protein 3	DPYL3_HUMAN	10	-48,8809116813002	0,511190883186998	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O15247	O15247	-1,694201591233143	1,694201591233143	2,994750696377478E-05	0,003671568268288892	12	O15247	CLIC2	Chloride intracellular channel protein 2	CLIC2_HUMAN	18	-69,09743686783307	0,3090256313216692	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UK59	Q9UK59	-1,2559866664374129	1,2559866664374129	3,0078592898045898E-05	0,003671568268288892	12	Q9UK59	DBR1	Lariat debranching enzyme	DBR1_HUMAN	5	-58,129288652173116	0,41870711347826883	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q14195	Q14195	-0,9326635674765735	0,9326635674765735	3,296309127078643E-05	0,0038994889510562914	12	Q14195	DPYSL3	Dihydropyrimidinase-related protein 3	DPYL3_HUMAN	26	-47,610978093278035	0,5238902190672197	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q7Z6K5;Q7Z6K5-2	Q7Z6K5;Q7Z6K5-2	-0,6506689248438126	0,6506689248438126	3,5487160178814705E-05	0,004030337790070442	12	Q7Z6K5;Q7Z6K5-2	ARPIN	Arpin;Isoform C15orf38-AP3S2 of Arpin	ARPIN_HUMAN	10	-36,30151013860531	0,6369848986139469	TLR10_Light	WT_Light	NaN	NaN	NaN
