Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	O75915	O75915	0,6438088623730871	0,6438088623730871	0,0003176539396081823	0,002651144236748679	12	O75915	ARL6IP5	PRA1 family protein 3	PRAF3_HUMAN	8	56,24487432547891	1,562448743254789	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q14643;Q14643-2;Q14643-3;Q14643-4;Q14643-5;Q14643-6;Q14643-7;Q14643-8	Q14643;Q14643-2;Q14643-3;Q14643-4;Q14643-5;Q14643-6;Q14643-7;Q14643-8	1,8863976503919313	1,8863976503919313	0,00034148856129115313	0,002740293993208384	12	Q14643;Q14643-2;Q14643-3;Q14643-4;Q14643-5;Q14643-6;Q14643-7;Q14643-8	ITPR1	Inositol 1,4,5-trisphosphate receptor type 1;Isoform 2 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 3 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 4 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 5 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 6 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 7 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 8 of Inositol 1,4,5-trisphosphate receptor type 1	ITPR1_HUMAN	6	269,71091844832034	3,6971091844832036	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q16270;Q16270-2	Q16270;Q16270-2	0,634322870775223	0,634322870775223	0,0003605874161937061	0,0028121063464214215	12	Q16270;Q16270-2	IGFBP7	Insulin-like growth factor-binding protein 7;Isoform 2 of Insulin-like growth factor-binding protein 7	IBP7_HUMAN	5	55,22090493595733	1,5522090493595733	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BZG8;Q9BZG8-2;Q9BZG8-3	Q9BZG8;Q9BZG8-2;Q9BZG8-3	0,7819904348599058	0,7819904348599058	0,00038130585520505144	0,002894791819875063	12	Q9BZG8;Q9BZG8-2;Q9BZG8-3	DPH1	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1;Isoform 2 of 2-(3-amino-3-carboxypropyl)histidine synthase subunit 1;Isoform 3 of 2-(3-amino-3-carboxypropyl)histidine synthase subunit 1	DPH1_HUMAN	5	71,9501572067015	1,719501572067015	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P33316	P33316	-0,794434165756455	0,794434165756455	0,00038751002310933805	0,002920646911642258	12	P33316	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	DUT_HUMAN	12	-42,34307367792276	0,5765692632207724	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NQ89	Q9NQ89	0,6843982837482784	0,6843982837482784	0,0004161120492929819	0,0030227521969404137	12	Q9NQ89	C12orf4	Protein C12orf4	CL004_HUMAN	5	60,7031584296106	1,607031584296106	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q01814;Q01814-2;Q01814-3;Q01814-4;Q01814-5;Q01814-6;Q01814-7;Q01814-8	Q01814;Q01814-2;Q01814-3;Q01814-4;Q01814-5;Q01814-6;Q01814-7;Q01814-8	1,545997996105783	1,545997996105783	0,0004233045959222277	0,003049236760394707	12	Q01814;Q01814-2;Q01814-3;Q01814-4;Q01814-5;Q01814-6;Q01814-7;Q01814-8	ATP2B2	Plasma membrane calcium-transporting ATPase 2;Isoform WA of Plasma membrane calcium-transporting ATPase 2;Isoform YA of Plasma membrane calcium-transporting ATPase 2;Isoform ZA of Plasma membrane calcium-transporting ATPase 2;Isoform YB of Plasma membrane calcium-transporting ATPase 2;Isoform ZB of Plasma membrane calcium-transporting ATPase 2;Isoform XA of Plasma membrane calcium-transporting ATPase 2;Isoform XB of Plasma membrane calcium-transporting ATPase 2	AT2B2_HUMAN	1	192,00599653615447	2,9200599653615447	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P35475	P35475	0,6937586985459419	0,6937586985459419	0,0004300592311575347	0,00307789870076522	12	P35475	IDUA	Alpha-L-iduronidase	IDUA_HUMAN	8	61,7492136531765	1,617492136531765	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q6N021;Q6N021-2;Q6N021-3	Q6N021;Q6N021-2;Q6N021-3	1,7839344008074565	1,7839344008074565	0,0004398161459586659	0,0031200392089558776	12	Q6N021;Q6N021-2;Q6N021-3	TET2	Methylcytosine dioxygenase TET2;Isoform 2 of Methylcytosine dioxygenase TET2;Isoform 3 of Methylcytosine dioxygenase TET2	TET2_HUMAN	1	244,36401678375952	3,443640167837595	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NQ88	Q9NQ88	0,6831792860530477	0,6831792860530477	0,00044173090816079146	0,003128618671692121	12	Q9NQ88	TIGAR	Fructose-2,6-bisphosphatase TIGAR	TIGAR_HUMAN	6	60,56743047844104	1,6056743047844104	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H469	Q9H469	1,6721424368311888	1,6721424368311888	0,00045062852988396907	0,003167611480666157	12	Q9H469	FBXL15	F-box/LRR-repeat protein 15	FXL15_HUMAN	3	218,68750087858695	3,1868750087858695	TLR10_Light	WT_Light	NaN	NaN	NaN
