Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_WO / WT_WO	Q9UNL4;Q9UNL4-2;Q9UNL4-4;Q9UNL4-5;Q9UNL4-6;Q9UNL4-7;Q9UNL4-8	Q9UNL4;Q9UNL4-2;Q9UNL4-4;Q9UNL4-5;Q9UNL4-6;Q9UNL4-7;Q9UNL4-8	1,3928514614339687	1,3928514614339687	6,92363613396607E-06	0,0004893990131028925	12	Q9UNL4;Q9UNL4-2;Q9UNL4-4;Q9UNL4-5;Q9UNL4-6;Q9UNL4-7;Q9UNL4-8	ING4	Inhibitor of growth protein 4;Isoform 2 of Inhibitor of growth protein 4;Isoform 4 of Inhibitor of growth protein 4;Isoform 5 of Inhibitor of growth protein 4;Isoform 6 of Inhibitor of growth protein 4;Isoform 7 of Inhibitor of growth protein 4;Isoform 8 of Inhibitor of growth protein 4	ING4_HUMAN	2	162,59718692599955	2,6259718692599954	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P37837	P37837	0,6244964675316754	0,6244964675316754	7,107913529206629E-06	0,0004964905584062363	12	P37837	TALDO1	Transaldolase	TALDO_HUMAN	20	54,167265365283555	1,5416726536528356	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15067-2	Q15067-2	0,9590049536133346	0,9590049536133346	7,294532314351619E-06	0,0005055452825047908	12	Q15067-2	ACOX1	Isoform 2 of Peroxisomal acyl-coenzyme A oxidase 1	ACOX1_HUMAN	2	94,39686507291837	1,9439686507291838	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NNW7;Q9NNW7-2	Q9NNW7;Q9NNW7-2	0,6727344136333318	0,6727344136333318	7,500131334921498E-06	0,0005137734754601436	12	Q9NNW7;Q9NNW7-2	TXNRD2	Thioredoxin reductase 2, mitochondrial;Isoform 2 of Thioredoxin reductase 2, mitochondrial	TRXR2_HUMAN	18	59,40914690661649	1,594091469066165	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43402	O43402	0,7155926130236658	0,7155926130236658	8,536641171138546E-06	0,000533299604430775	12	O43402	EMC8	ER membrane protein complex subunit 8	EMC8_HUMAN	7	64,21576249787032	1,642157624978703	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5JPE7;Q5JPE7-2	Q5JPE7;Q5JPE7-2	0,6990089392342521	0,6990089392342521	8,694283550919591E-06	0,0005407950912131921	12	Q5JPE7;Q5JPE7-2	NOMO2	Nodal modulator 2;Isoform 2 of Nodal modulator 2	NOMO2_HUMAN	41	62,33892207758301	1,62338922077583	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UBR2	Q9UBR2	0,9715115568866038	0,9715115568866038	8,834317821239089E-06	0,0005413139065702746	12	Q9UBR2	CTSZ	Cathepsin Z	CATZ_HUMAN	8	96,0894009487139	1,960894009487139	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O94925	O94925	0,7293913604640618	0,7293913604640618	9,351117809265592E-06	0,0005511878145248841	12	O94925	GLS	Glutaminase kidney isoform, mitochondrial	GLSK_HUMAN	25	65,79394978940749	1,657939497894075	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75431;O75431-2	O75431;O75431-2	0,9749786011111544	0,9749786011111544	9,779719286984321E-06	0,0005584845006580175	12	O75431;O75431-2	MTX2	Metaxin-2;Isoform 2 of Metaxin-2	MTX2_HUMAN	10	96,56120417774608	1,9656120417774607	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P36551	P36551	0,6581541824905105	0,6581541824905105	9,950829369960856E-06	0,00056433326035126	12	P36551	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	HEM6_HUMAN	19	57,80623220420582	1,5780623220420582	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O60870	O60870	-1,091787469552431	1,091787469552431	1,068783361801885E-05	0,0005666177112701558	12	O60870	KIN	DNA/RNA-binding protein KIN17	KIN17_HUMAN	8	-53,0820289687442	0,469179710312558	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00479	O00479	1,6009258756037468	1,6009258756037468	1,1747467768679112E-05	0,0005886417468426188	12	O00479	HMGN4	High mobility group nucleosome-binding domain-containing protein 4	HMGN4_HUMAN	2	203,33792344006514	3,0333792344006514	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P12277	P12277	0,6866810277252108	0,6866810277252108	1,1685765857643714E-05	0,0005886417468426188	12	P12277	CKB	Creatine kinase B-type	KCRB_HUMAN	21	60,957636704195025	1,6095763670419503	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UIJ7	Q9UIJ7	0,6526269941605062	0,6526269941605062	1,3582486061383708E-05	0,0006334503217513757	12	Q9UIJ7	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	KAD3_HUMAN	14	57,202808710048345	1,5720280871004835	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43395	O43395	-0,6954755147572863	0,6954755147572863	1,423768308455357E-05	0,0006513249014464933	12	O43395	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	PRPF3_HUMAN	24	-38,24942459368255	0,6175057540631745	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8TCA0;Q8TCA0-3	Q8TCA0;Q8TCA0-3	1,010470742739419	1,010470742739419	1,4716877512008128E-05	0,000659102130567456	12	Q8TCA0;Q8TCA0-3	LRRC20	Leucine-rich repeat-containing protein 20;Isoform 3 of Leucine-rich repeat-containing protein 20	LRC20_HUMAN	4	101,45683344471483	2,0145683344471483	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	E9PRG8	E9PRG8	-0,6754847396485452	0,6754847396485452	1,5360332615384144E-05	0,0006639398664716615	12	E9PRG8	C11orf98	Uncharacterized protein C11orf98	CK098_HUMAN	7	-37,38781904082412	0,6261218095917588	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UII2	Q9UII2	0,7964361821364604	0,7964361821364604	1,6083302690096696E-05	0,0006754799574722782	12	Q9UII2	ATP5IF1	ATPase inhibitor, mitochondrial	ATIF1_HUMAN	8	73,68054788516967	1,7368054788516967	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9P266	Q9P266	0,9741231154844527	0,9741231154844527	1,755803066212357E-05	0,0007016998547736555	12	Q9P266	JCAD	Junctional protein associated with coronary artery disease	JCAD_HUMAN	17	96,44468236691024	1,9644468236691024	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95299	O95299	0,6014773260331787	0,6014773260331787	1,808767414657846E-05	0,0007087553485480953	12	O95299	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	NDUAA_HUMAN	20	51,72694618553759	1,517269461855376	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P56377	P56377	0,8737271306708166	0,8737271306708166	1,8229312809869727E-05	0,0007087553485480953	12	P56377	AP1S2	AP-1 complex subunit sigma-2	AP1S2_HUMAN	2	83,23906807538589	1,8323906807538588	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q07817;Q07817-2;Q07817-3	Q07817;Q07817-2;Q07817-3	1,5942074804844641	1,5942074804844641	1,814619410429496E-05	0,0007087553485480953	12	Q07817;Q07817-2;Q07817-3	BCL2L1	Bcl-2-like protein 1;Isoform Bcl-X(S) of Bcl-2-like protein 1;Isoform Bcl-X(beta) of Bcl-2-like protein 1	B2CL1_HUMAN	2	201,92861229821148	3,019286122982115	TLR10_WO	WT_WO	NaN	NaN	NaN
