Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	Q86XP3;Q86XP3-2	Q86XP3;Q86XP3-2	-0,8175136260389637	0,8175136260389637	0,0023344639129358703	0,01916608881929472	10	Q86XP3;Q86XP3-2	DDX42	ATP-dependent RNA helicase DDX42;Isoform 2 of ATP-dependent RNA helicase DDX42	DDX42_HUMAN	2	-43,258099652005036	0,5674190034799497	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O00410;O00410-3	O00410;O00410-3	-0,7040284394374725	0,7040284394374725	0,002377664460375756	0,01932131858487524	12	O00410;O00410-3	IPO5	Importin-5;Isoform 3 of Importin-5	IPO5_HUMAN	12	-38,614425892556795	0,6138557410744321	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75144;O75144-2;O75144-3	O75144;O75144-2;O75144-3	0,8948338105851535	0,8948338105851535	0,0024425938444136083	0,019545203980184733	12	O75144;O75144-2;O75144-3	ICOSLG	ICOS ligand;Isoform 2 of ICOS ligand;Isoform 3 of ICOS ligand	ICOSL_HUMAN	1	85,9395682175486	1,859395682175486	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P30405	P30405	-1,789233735258568	1,789233735258568	0,002466448502527133	0,01964823245131452	12	P30405	PPIF	Peptidyl-prolyl cis-trans isomerase F, mitochondrial	PPIF_HUMAN	3	-71,06743240518806	0,2893256759481194	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P48745	P48745	-0,7524797449265634	0,7524797449265634	0,0025105958950481675	0,01977676925723859	12	P48745	CCN3	CCN family member 3	CCN3_HUMAN	16	-40,64175860271311	0,5935824139728689	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q5H9R7;Q5H9R7-2;Q5H9R7-3;Q5H9R7-4;Q5H9R7-5;Q5H9R7-6	Q5H9R7;Q5H9R7-2;Q5H9R7-3;Q5H9R7-4;Q5H9R7-5;Q5H9R7-6	-1,0411102922101727	1,0411102922101727	0,002776207169929378	0,02086433778907541	12	Q5H9R7;Q5H9R7-2;Q5H9R7-3;Q5H9R7-4;Q5H9R7-5;Q5H9R7-6	PPP6R3	Serine/threonine-protein phosphatase 6 regulatory subunit 3;Isoform 2 of Serine/threonine-protein phosphatase 6 regulatory subunit 3;Isoform 3 of Serine/threonine-protein phosphatase 6 regulatory subunit 3;Isoform 4 of Serine/threonine-protein phosphatase 6 regulatory subunit 3;Isoform 5 of Serine/threonine-protein phosphatase 6 regulatory subunit 3;Isoform 6 of Serine/threonine-protein phosphatase 6 regulatory subunit 3	PP6R3_HUMAN	3	-51,40466579474501	0,4859533420525499	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O00754;O00754-2	O00754;O00754-2	-0,9274963740144548	0,9274963740144548	0,0029134343769421636	0,021311772467331926	12	O00754;O00754-2	MAN2B1	Lysosomal alpha-mannosidase;Isoform 2 of Lysosomal alpha-mannosidase	MA2B1_HUMAN	4	-47,42300380651096	0,5257699619348903	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P45880;P45880-1;P45880-2	P45880;P45880-1;P45880-2	-0,7317002742177595	0,7317002742177595	0,0029543468930570927	0,02147365091853299	12	P45880;P45880-1;P45880-2	VDAC2	Voltage-dependent anion-selective channel protein 2;Isoform 1 of Voltage-dependent anion-selective channel protein 2;Isoform 2 of Voltage-dependent anion-selective channel protein 2	VDAC2_HUMAN	8	-39,780621416276254	0,6021937858372375	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P20340;P20340-2	P20340;P20340-2	-1,44237996304379	1,44237996304379	0,0030491058629935983	0,02181340771422804	12	P20340;P20340-2	RAB6A	Ras-related protein Rab-6A;Isoform 2 of Ras-related protein Rab-6A	RAB6A_HUMAN	2	-63,20402069063448	0,36795979309365523	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q16610-2	Q16610-2	0,7488047995992413	0,7488047995992413	0,0032683187840418103	0,02279932369785106	12	Q16610-2	ECM1	Isoform 2 of Extracellular matrix protein 1	ECM1_HUMAN	1	68,0400126565849	1,680400126565849	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95297;O95297-2;O95297-4	O95297;O95297-2;O95297-4	-0,8005786242046693	0,8005786242046693	0,0033120065665038756	0,022910002869007896	12	O95297;O95297-2;O95297-4	MPZL1	Myelin protein zero-like protein 1;Isoform 2 of Myelin protein zero-like protein 1;Isoform 4 of Myelin protein zero-like protein 1	MPZL1_HUMAN	3	-42,58811315349031	0,5741188684650969	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q02388;Q02388-2	Q02388;Q02388-2	-0,826452004582857	0,826452004582857	0,0033097633166599234	0,022910002869007896	12	Q02388;Q02388-2	COL7A1	Collagen alpha-1(VII) chain;Isoform 2 of Collagen alpha-1(VII) chain	CO7A1_HUMAN	3	-43,6085636537312	0,563914363462688	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62829	P62829	-0,9899826567868779	0,9899826567868779	0,0033715416538569573	0,02308532967048079	12	P62829	RPL23	60S ribosomal protein L23	RL23_HUMAN	6	-49,65161724278997	0,5034838275721003	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P29279	P29279	-0,7474965548590083	0,7474965548590083	0,0034586675294819165	0,023437015314830837	12	P29279	CCN2	CCN family member 2	CCN2_HUMAN	16	-40,43637574155121	0,5956362425844879	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95390	O95390	-0,6405784560721257	0,6405784560721257	0,00353618009613643	0,023578457984803024	12	O95390	GDF11	Growth/differentiation factor 11	GDF11_HUMAN	2	-35,85442977837435	0,6414557022162565	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62081	P62081	-1,222321669375085	1,222321669375085	0,003550125466286935	0,023626233012180985	12	P62081	RPS7	40S ribosomal protein S7	RS7_HUMAN	4	-57,14075531178173	0,42859244688218273	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P01130;P01130-5	P01130;P01130-5	-0,6331732395665532	0,6331732395665532	0,003592793464142912	0,023712436863343216	12	P01130;P01130-5	LDLR	Low-density lipoprotein receptor;Isoform 5 of Low-density lipoprotein receptor	LDLR_HUMAN	22	-35,52433020384296	0,6447566979615704	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q70JA7	Q70JA7	-0,9510552764257744	0,9510552764257744	0,003678536065065582	0,023918658947515315	12	Q70JA7	CHSY3	Chondroitin sulfate synthase 3	CHSS3_HUMAN	2	-48,27460280502935	0,5172539719497065	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O14641	O14641	-0,8649147307574733	0,8649147307574733	0,0036967761212979965	0,023929982550385757	8	O14641	DVL2	Segment polarity protein dishevelled homolog DVL-2	DVL2_HUMAN	1	-45,09211412344851	0,5490788587655149	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8NC44	Q8NC44	-1,9620019757677019	1,9620019757677019	0,003734953074510483	0,023939140631186212	10	Q8NC44	RETREG2	Reticulophagy regulator 2	RETR2_HUMAN	1	-74,33279650820312	0,25667203491796886	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H074;Q9H074-2;Q9H074-3	Q9H074;Q9H074-2;Q9H074-3	-0,654751638679933	0,654751638679933	0,003749510281319267	0,023989213738644696	12	Q9H074;Q9H074-2;Q9H074-3	PAIP1	Polyadenylate-binding protein-interacting protein 1;Isoform 2 of Polyadenylate-binding protein-interacting protein 1;Isoform 3 of Polyadenylate-binding protein-interacting protein 1	PAIP1_HUMAN	2	-36,48151704711735	0,6351848295288265	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q86V81	Q86V81	-1,1885211209953896	1,1885211209953896	0,0038751900304424144	0,024418851530283066	12	Q86V81	ALYREF	THO complex subunit 4	THOC4_HUMAN	6	-56,12476131285017	0,4387523868714983	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NRP2	Q9NRP2	-1,329793190059313	1,329793190059313	0,003892822384571387	0,024449223345522783	12	Q9NRP2	CMC2	COX assembly mitochondrial protein 2 homolog	COXM2_HUMAN	2	-60,21747340664455	0,3978252659335545	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H013;Q9H013-2	Q9H013;Q9H013-2	-1,087823982984456	1,087823982984456	0,004003201015015741	0,02488675531856103	12	Q9H013;Q9H013-2	ADAM19	Disintegrin and metalloproteinase domain-containing protein 19;Isoform B of Disintegrin and metalloproteinase domain-containing protein 19	ADA19_HUMAN	4	-52,9529549668825	0,47047045033117496	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q16186	Q16186	-0,8430633162960082	0,8430633162960082	0,004028567961426591	0,02495608296782119	12	Q16186	ADRM1	Proteasomal ubiquitin receptor ADRM1	ADRM1_HUMAN	4	-44,25413566459575	0,5574586433540425	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P14678;P14678-2;P14678-3;P63162;P63162-2	P14678;P14678-2;P14678-3;P63162;P63162-2	-1,0299126048301843	1,0299126048301843	0,004101037545477735	0,025093922137104343	12	P14678;P14678-2;P14678-3;P63162;P63162-2	SNRPB;SNRPB;SNRPB;SNRPN;SNRPN	Small nuclear ribonucleoprotein-associated proteins B and B';Isoform SM-B of Small nuclear ribonucleoprotein-associated proteins B and B';Isoform SM-B1 of Small nuclear ribonucleoprotein-associated proteins B and B';Small nuclear ribonucleoprotein-associated protein N;Isoform 2 of Small nuclear ribonucleoprotein-associated protein N	RSMB_HUMAN;RSMB_HUMAN;RSMB_HUMAN;RSMN_HUMAN;RSMN_HUMAN	2	-51,026018478588696	0,4897398152141131	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q02297;Q02297-12;Q02297-3;Q02297-7	Q02297;Q02297-12;Q02297-3;Q02297-7	-0,9152942622428737	0,9152942622428737	0,004096226374750942	0,025093922137104343	12	Q02297;Q02297-12;Q02297-3;Q02297-7	NRG1	Pro-neuregulin-1, membrane-bound isoform;Isoform 12 of Pro-neuregulin-1, membrane-bound isoform;Isoform 3 of Pro-neuregulin-1, membrane-bound isoform;Isoform 7 of Pro-neuregulin-1, membrane-bound isoform	NRG1_HUMAN	3	-46,97642909564148	0,5302357090435852	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q13464	Q13464	-1,7437943665588678	1,7437943665588678	0,0040969872979470445	0,025093922137104343	12	Q13464	ROCK1	Rho-associated protein kinase 1	ROCK1_HUMAN	2	-70,14166479130684	0,2985833520869317	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8N300	Q8N300	-1,3987703979793924	1,3987703979793924	0,004105134676336504	0,025093922137104343	12	Q8N300	SVBP	Small vasohibin-binding protein	SVBP_HUMAN	2	-62,074776122627014	0,3792522387737298	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q93083	Q93083	-0,8728603173385441	0,8728603173385441	0,0041039919502048544	0,025093922137104343	8	Q93083	MT1L	Metallothionein-1L	MT1L_HUMAN	1	-45,39368595021935	0,5460631404978065	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P41567	P41567	-1,6564879385347226	1,6564879385347226	0,004169492181326844	0,02527610660751867	12	P41567	EIF1	Eukaryotic translation initiation factor 1	EIF1_HUMAN	5	-68,27895813966319	0,31721041860336824	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O00303	O00303	-1,2158806653881373	1,2158806653881373	0,0042158470664692745	0,025374320898188796	12	O00303	EIF3F	Eukaryotic translation initiation factor 3 subunit F	EIF3F_HUMAN	3	-56,94897970277116	0,43051020297228837	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q13151	Q13151	-0,8217068717991431	0,8217068717991431	0,004525090608286025	0,02634034838165433	12	Q13151	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0	ROA0_HUMAN	6	-43,42278261063834	0,5657721738936166	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P00734	P00734	-1,4021027822031897	1,4021027822031897	0,004533381891925505	0,02635365976643847	12	P00734	F2	Prothrombin	THRB_HUMAN	2	-62,16227595211545	0,3783772404788455	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96EU7	Q96EU7	-0,7417819919877917	0,7417819919877917	0,004539660468342099	0,02636186900787019	12	Q96EU7	C1GALT1C1	C1GALT1-specific chaperone 1	C1GLC_HUMAN	4	-40,19997436403185	0,5980002563596815	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06454;P06454-2	P06454;P06454-2	-1,683335983622548	1,683335983622548	0,004544570287412621	0,02636631723919893	11	P06454;P06454-2	PTMA	Prothymosin alpha;Isoform 2 of Prothymosin alpha	PTMA_HUMAN	2	-68,86381663951171	0,31136183360488284	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8WUH6	Q8WUH6	1,1934912111907359	1,1934912111907359	0,004610768210971051	0,02650022690965043	12	Q8WUH6	TMEM263	Transmembrane protein 263	TM263_HUMAN	1	128,70552386222002	2,2870552386222003	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96HD1-2	Q96HD1-2	-0,69275065357098	0,69275065357098	0,004813810626466649	0,02712171352960478	12	Q96HD1-2	CRELD1	Isoform 2 of Protein disulfide isomerase CRELD1	CREL1_HUMAN	8	-38,13268422793522	0,6186731577206478	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q12965	Q12965	-0,8370332402100249	0,8370332402100249	0,004855282307944438	0,027200613701371675	12	Q12965	MYO1E	Unconventional myosin-Ie	MYO1E_HUMAN	4	-44,020645366510216	0,5597935463348979	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q6DD88	Q6DD88	-1,7106585303091333	1,7106585303091333	0,004854701418645144	0,027200613701371675	12	Q6DD88	ATL3	Atlastin-3	ATLA3_HUMAN	2	-69,44794198535457	0,3055205801464542	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15758	Q15758	-0,795496682542872	0,795496682542872	0,005077640763912113	0,02777042406580718	12	Q15758	SLC1A5	Neutral amino acid transporter B(0)	AAAT_HUMAN	3	-42,385521247879645	0,5761447875212036	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P51512;P51512-2	P51512;P51512-2	-0,9160338967440481	0,9160338967440481	0,005092394585118491	0,027804002546785965	12	P51512;P51512-2	MMP16	Matrix metalloproteinase-16;Isoform Short of Matrix metalloproteinase-16	MMP16_HUMAN	2	-47,00360601796507	0,5299639398203493	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96DB5;Q96DB5-2	Q96DB5;Q96DB5-2	-0,7558368941942558	0,7558368941942558	0,005291306283638734	0,028266167183891595	12	Q96DB5;Q96DB5-2	RMDN1	Regulator of microtubule dynamics protein 1;Isoform 2 of Regulator of microtubule dynamics protein 1	RMD1_HUMAN	5	-40,77972455880647	0,5922027544119353	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75506	O75506	-1,580138613456119	1,580138613456119	0,005313460819093383	0,02830191691140881	12	O75506	HSBP1	Heat shock factor-binding protein 1	HSBP1_HUMAN	3	-66,5550246621095	0,33444975337890503	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8IVL5;Q8IVL5-2	Q8IVL5;Q8IVL5-2	0,5841566169800702	0,5841566169800702	0,005410894512394067	0,028498689712662152	12	Q8IVL5;Q8IVL5-2	P3H2	Prolyl 3-hydroxylase 2;Isoform 2 of Prolyl 3-hydroxylase 2	P3H2_HUMAN	1	49,916233991409655	1,4991623399140965	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UHG3	Q9UHG3	-0,6941669415978247	0,6941669415978247	0,005442741471577314	0,028557312993129504	12	Q9UHG3	PCYOX1	Prenylcysteine oxidase 1	PCYOX_HUMAN	6	-38,19338932576512	0,6180661067423489	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P10412	P10412	-0,6034707903503047	0,6034707903503047	0,005499520273915338	0,028604616326269205	12	P10412	H1-4	Histone H1.4	H14_HUMAN	1	-34,18313522210769	0,6581686477789231	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P36222	P36222	1,265478103827922	1,265478103827922	0,0057719551894730055	0,029182983841834657	12	P36222	CHI3L1	Chitinase-3-like protein 1	CH3L1_HUMAN	13	140,40686665665825	2,4040686665665825	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9HBL0	Q9HBL0	-1,0573074012013008	1,0573074012013008	0,005797875162860612	0,029215699299420465	12	Q9HBL0	TNS1	Tensin-1	TENS1_HUMAN	6	-51,94719348841005	0,4805280651158995	TLR10_Light	WT_Light	NaN	NaN	NaN
