Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_WO / WT_WO	Q96T51;Q96T51-3	Q96T51;Q96T51-3	-1,8652254686040082	1,8652254686040082	0,005027755214603203	0,01756082665986931	12	Q96T51;Q96T51-3	RUFY1	RUN and FYVE domain-containing protein 1;Isoform 3 of RUN and FYVE domain-containing protein 1	RUFY1_HUMAN	2	-72,55196964906979	0,2744803035093021	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UJC5	Q9UJC5	-1,5204819855074685	1,5204819855074685	0,005043318035718533	0,017593994400157437	12	Q9UJC5	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	SH3L2_HUMAN	2	-65,14305553508437	0,34856944464915623	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9HAT2	Q9HAT2	-0,6527615727079881	0,6527615727079881	0,005089934982344627	0,017676836674307323	12	Q9HAT2	SIAE	Sialate O-acetylesterase	SIAE_HUMAN	12	-36,39383864608807	0,6360616135391193	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15599;Q15599-2	Q15599;Q15599-2	1,2191060208673399	1,2191060208673399	0,005093751385662595	0,01768277466139447	12	Q15599;Q15599-2	SLC9A3R2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2;Isoform 2 of Na(+)/H(+) exchange regulatory cofactor NHE-RF2	NHRF2_HUMAN	3	132,80241445084832	2,328024144508483	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P17342;P17342-2	P17342;P17342-2	1,6645249677012501	1,6645249677012501	0,005134795407702227	0,017759156428616602	12	P17342;P17342-2	NPR3	Atrial natriuretic peptide receptor 3;Isoform 2 of Atrial natriuretic peptide receptor 3	ANPRC_HUMAN	11	217,0092566760764	3,170092566760764	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P30046	P30046	-1,2869517647441253	1,2869517647441253	0,005205428301162619	0,017870905995893263	12	P30046	DDT	D-dopachrome decarboxylase	DOPD_HUMAN	3	-59,018399456803074	0,40981600543196933	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O60568	O60568	-0,7498725040724656	0,7498725040724656	0,005232682947562827	0,01791244577514761	12	O60568	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	PLOD3_HUMAN	13	-40,534389301326414	0,5946561069867359	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P26196	P26196	-0,8022920662275883	0,8022920662275883	0,00525606422181648	0,0179359851845978	12	P26196	DDX6	Probable ATP-dependent RNA helicase DDX6	DDX6_HUMAN	3	-42,6562589107661	0,573437410892339	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NZJ9	Q9NZJ9	-0,5914993273898929	0,5914993273898929	0,005288189121083657	0,018029674850680837	12	Q9NZJ9	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	NUDT4_HUMAN	4	-33,63471557051366	0,6636528442948634	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P49411	P49411	-0,6047973842886862	0,6047973842886862	0,005341546395984617	0,018108618920797608	12	P49411	TUFM	Elongation factor Tu, mitochondrial	EFTU_HUMAN	18	-34,24362764829061	0,6575637235170939	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8WWM9	Q8WWM9	-1,528342676756056	1,528342676756056	0,005345371856899874	0,01811195665057943	10	Q8WWM9	CYGB	Cytoglobin	CYGB_HUMAN	2	-65,33246117170886	0,3466753882829114	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NZN8;Q9NZN8-2;Q9NZN8-4	Q9NZN8;Q9NZN8-2;Q9NZN8-4	-0,8078081101294959	0,8078081101294959	0,0053470671422594	0,01811195665057943	12	Q9NZN8;Q9NZN8-2;Q9NZN8-4	CNOT2	CCR4-NOT transcription complex subunit 2;Isoform 2 of CCR4-NOT transcription complex subunit 2;Isoform 4 of CCR4-NOT transcription complex subunit 2	CNOT2_HUMAN	1	-42,87509009725018	0,5712490990274982	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13361;Q13361-2	Q13361;Q13361-2	2,0507621504406615	2,0507621504406615	0,005357038334855425	0,018117236012399854	12	Q13361;Q13361-2	MFAP5	Microfibrillar-associated protein 5;Isoform 2 of Microfibrillar-associated protein 5	MFAP5_HUMAN	5	314,3247922390508	4,143247922390508	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P46976;P46976-2	P46976;P46976-2	0,9733291075030177	0,9733291075030177	0,005413745649699943	0,018216308568050264	12	P46976;P46976-2	GYG1	Glycogenin-1;Isoform GN-1 of Glycogenin-1	GLYG_HUMAN	8	96,33659595459363	1,9633659595459363	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q3LXA3	Q3LXA3	-1,0525729679778681	1,0525729679778681	0,00540858062580836	0,018216308568050264	12	Q3LXA3	TKFC	Triokinase/FMN cyclase	TKFC_HUMAN	5	-51,78924153102407	0,48210758468975934	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P06899;P23527;P33778;Q16778;Q8N257	P06899;P23527;P33778;Q16778;Q8N257	-0,659112943836644	0,659112943836644	0,005461645106560742	0,01831427859846886	12	P06899;P23527;P33778;Q16778;Q8N257	H2BC11;H2BC17;H2BC3;H2BC21;H2BU1	Histone H2B type 1-J;Histone H2B type 1-O;Histone H2B type 1-B;Histone H2B type 2-E;Histone H2B type 3-B	H2B1J_HUMAN;H2B1O_HUMAN;H2B1B_HUMAN;H2B2E_HUMAN;H2B3B_HUMAN	4	-36,673245150684096	0,633267548493159	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UBQ0;Q9UBQ0-2	Q9UBQ0;Q9UBQ0-2	-1,043094593526041	1,043094593526041	0,005654673967953446	0,01862115860612053	11	Q9UBQ0;Q9UBQ0-2	VPS29	Vacuolar protein sorting-associated protein 29;Isoform 2 of Vacuolar protein sorting-associated protein 29	VPS29_HUMAN	3	-51,47145849816586	0,4852854150183414	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UJU6	Q9UJU6	0,6881179626643678	0,6881179626643678	0,005747238859756782	0,018824215508159443	12	Q9UJU6	DBNL	Drebrin-like protein	DBNL_HUMAN	16	61,118031565691425	1,6111803156569142	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P52179;P52179-2	P52179;P52179-2	-0,9536672718871082	0,9536672718871082	0,005756884288320765	0,01883214603124104	12	P52179;P52179-2	MYOM1	Myomesin-1;Isoform 2 of Myomesin-1	MYOM1_HUMAN	1	-48,36816677224507	0,5163183322775493	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15435	Q15435	-0,8584696708720939	0,8584696708720939	0,0058457086200295865	0,01901157619392807	12	Q15435	PPP1R7	Protein phosphatase 1 regulatory subunit 7	PP1R7_HUMAN	14	-44,84627127470087	0,5515372872529913	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6PF05;Q6PF05-3	Q6PF05;Q6PF05-3	-0,6846708673558202	0,6846708673558202	0,005956119538596778	0,01921432260068461	12	Q6PF05;Q6PF05-3	TTC23L	Tetratricopeptide repeat protein 23-like;Isoform 3 of Tetratricopeptide repeat protein 23-like	TT23L_HUMAN	1	-37,785225439297456	0,6221477456070255	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H0R5	Q9H0R5	-1,3588735054536187	1,3588735054536187	0,00595610043082242	0,01921432260068461	12	Q9H0R5	GBP3	Guanylate-binding protein 3	GBP3_HUMAN	5	-61,01133951934787	0,38988660480652126	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UK76;Q9UK76-2	Q9UK76;Q9UK76-2	1,871033825362325	1,871033825362325	0,005949021353418489	0,01921432260068461	12	Q9UK76;Q9UK76-2	JPT1	Jupiter microtubule associated homolog 1;Isoform 2 of Jupiter microtubule associated homolog 1	JUPI1_HUMAN	1	265,794612103262	3,6579461210326203	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NSE4	Q9NSE4	-1,3844371988160753	1,3844371988160753	0,006022266973777331	0,01927934507095232	12	Q9NSE4	IARS2	Isoleucine--tRNA ligase, mitochondrial	SYIM_HUMAN	16	-61,69611048424844	0,38303889515751555	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q03154	Q03154	-1,2162175306742304	1,2162175306742304	0,006039714716580257	0,019298578352103038	12	Q03154	ACY1	Aminoacylase-1	ACY1_HUMAN	12	-56,959030822970114	0,43040969177029886	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9HCD5	Q9HCD5	-1,1197133523233536	1,1197133523233536	0,006061980270088181	0,019345269480260746	12	Q9HCD5	NCOA5	Nuclear receptor coactivator 5	NCOA5_HUMAN	5	-53,981475000997726	0,4601852499900227	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P42126	P42126	-1,3455906385592196	1,3455906385592196	0,006120685827895771	0,019435751939108206	12	P42126	ECI1	Enoyl-CoA delta isomerase 1, mitochondrial	ECI1_HUMAN	9	-60,650714045724065	0,39349285954275937	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q2TAA2	Q2TAA2	-0,7440559604789764	0,7440559604789764	0,006142694503923312	0,019443387739160413	12	Q2TAA2	IAH1	Isoamyl acetate-hydrolyzing esterase 1 homolog	IAH1_HUMAN	8	-40,2941566120844	0,597058433879156	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UL46	Q9UL46	-0,6035450313767182	0,6035450313767182	0,006157155748682159	0,019456192780892608	12	Q9UL46	PSME2	Proteasome activator complex subunit 2	PSME2_HUMAN	11	-34,18652206806987	0,6581347793193013	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y5L4	Q9Y5L4	-0,731438207238607	0,731438207238607	0,006166405181249155	0,019456192780892608	12	Q9Y5L4	TIMM13	Mitochondrial import inner membrane translocase subunit Tim13	TIM13_HUMAN	2	-39,769681513084755	0,6023031848691525	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H1R3	Q9H1R3	0,864107618820515	0,864107618820515	0,006217109572110084	0,01953815715024038	9	Q9H1R3	MYLK2	Myosin light chain kinase 2, skeletal/cardiac muscle	MYLK2_HUMAN	1	82,02134231593348	1,8202134231593348	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UKZ9	Q9UKZ9	1,1602533317484207	1,1602533317484207	0,006349028787519909	0,01977906447909293	12	Q9UKZ9	PCOLCE2	Procollagen C-endopeptidase enhancer 2	PCOC2_HUMAN	10	123,49666933197372	2,234966693319737	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q16531	Q16531	-0,9902041121938921	0,9902041121938921	0,006554848686108494	0,020191339402273287	12	Q16531	DDB1	DNA damage-binding protein 1	DDB1_HUMAN	23	-49,65934518636826	0,5034065481363174	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P61960	P61960	-0,7176856944884882	0,7176856944884882	0,006594335945636658	0,020283201146087983	12	P61960	UFM1	Ubiquitin-fold modifier 1	UFM1_HUMAN	2	-39,19278982624582	0,6080721017375418	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P07437	P07437	0,6461284316418293	0,6461284316418293	0,006616160180305731	0,020305685028697004	12	P07437	TUBB	Tubulin beta chain	TBB5_HUMAN	4	56,49628734446419	1,564962873444642	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NVI7-2	Q9NVI7-2	-1,0443107662815203	1,0443107662815203	0,006633561179117558	0,02032207229854751	12	Q9NVI7-2	ATAD3A	Isoform 2 of ATPase family AAA domain-containing protein 3A	ATD3A_HUMAN	5	-51,512350176032506	0,48487649823967494	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8	0,6436374393637876	0,6436374393637876	0,006643571699228627	0,020333549699886492	12	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8	CD44	CD44 antigen;Isoform 10 of CD44 antigen;Isoform 11 of CD44 antigen;Isoform 12 of CD44 antigen;Isoform 13 of CD44 antigen;Isoform 14 of CD44 antigen;Isoform 16 of CD44 antigen;Isoform 17 of CD44 antigen;Isoform 18 of CD44 antigen;Isoform 3 of CD44 antigen;Isoform 4 of CD44 antigen;Isoform 5 of CD44 antigen;Isoform 6 of CD44 antigen;Isoform 7 of CD44 antigen;Isoform 8 of CD44 antigen	CD44_HUMAN	6	56,226310197513826	1,5622631019751383	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q92484;Q92484-2	Q92484;Q92484-2	-0,6938748945305717	0,6938748945305717	0,0066519791312228006	0,020346569372521116	12	Q92484;Q92484-2	SMPDL3A	Acid sphingomyelinase-like phosphodiesterase 3a;Isoform 2 of Acid sphingomyelinase-like phosphodiesterase 3a	ASM3A_HUMAN	8	-38,180876448139855	0,6181912355186014	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96GG9	Q96GG9	-0,7199513575746852	0,7199513575746852	0,006677259398666354	0,020359380073862243	12	Q96GG9	DCUN1D1	DCN1-like protein 1	DCNL1_HUMAN	6	-39,288208834150716	0,6071179116584928	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P42785	P42785	-0,6105879123283183	0,6105879123283183	0,006942483658445915	0,02081962726381233	12	P42785	PRCP	Lysosomal Pro-X carboxypeptidase	PCP_HUMAN	16	-34,507024273498054	0,6549297572650195	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6FHJ7	Q6FHJ7	4,004803168303384	4,004803168303384	0,006949997854282046	0,02081962726381233	12	Q6FHJ7	SFRP4	Secreted frizzled-related protein 4	SFRP4_HUMAN	8	1505,3357613610135	16,053357613610135	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P10909;P10909-2;P10909-4;P10909-5;P10909-6	P10909;P10909-2;P10909-4;P10909-5;P10909-6	0,6732726873093163	0,6732726873093163	0,00698925658614503	0,02089309821371132	12	P10909;P10909-2;P10909-4;P10909-5;P10909-6	CLU	Clusterin;Isoform 2 of Clusterin;Isoform 4 of Clusterin;Isoform 5 of Clusterin;Isoform 6 of Clusterin	CLUS_HUMAN	16	59,46863401528144	1,5946863401528144	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P00491	P00491	-0,5870729569200667	0,5870729569200667	0,007007357644845307	0,020917411120494847	12	P00491	PNP	Purine nucleoside phosphorylase	PNPH_HUMAN	4	-33,43078582070422	0,6656921417929578	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8WUP2	Q8WUP2	0,7935919869389498	0,7935919869389498	0,007003633882064456	0,020917411120494847	12	Q8WUP2	FBLIM1	Filamin-binding LIM protein 1	FBLI1_HUMAN	10	73,33848337586079	1,733384833758608	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00410;O00410-3	O00410;O00410-3	-0,7743694986582309	0,7743694986582309	0,00703411057593261	0,0209451309593396	12	O00410;O00410-3	IPO5	Importin-5;Isoform 3 of Importin-5	IPO5_HUMAN	12	-41,53559244101197	0,5846440755898803	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9GZN8;Q9GZN8-2	Q9GZN8;Q9GZN8-2	-0,9946014231729198	0,9946014231729198	0,007083978571307434	0,021011631140478656	12	Q9GZN8;Q9GZN8-2	C20orf27	UPF0687 protein C20orf27;Isoform 2 of UPF0687 protein C20orf27	CT027_HUMAN	1	-49,81254908195114	0,5018745091804886	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BYT8	Q9BYT8	-0,6529005360015204	0,6529005360015204	0,0071021692949995024	0,021043122804768003	12	Q9BYT8	NLN	Neurolysin, mitochondrial	NEUL_HUMAN	7	-36,399965024666	0,63600034975334	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15018	Q15018	-0,9508818926815807	0,9508818926815807	0,007122538553292149	0,02106058059983893	12	Q15018	ABRAXAS2	BRISC complex subunit Abraxas 2	ABRX2_HUMAN	1	-48,268386049781206	0,5173161395021879	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q99674	Q99674	0,609701137528927	0,609701137528927	0,007202262211901961	0,021142804126873367	12	Q99674	CGREF1	Cell growth regulator with EF hand domain protein 1	CGRE1_HUMAN	4	52,59430684437747	1,5259430684437747	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5MNZ9;Q5MNZ9-2	Q5MNZ9;Q5MNZ9-2	0,5844955810253547	0,5844955810253547	0,007359478255317624	0,021427492360435705	5	Q5MNZ9;Q5MNZ9-2	WIPI1	WD repeat domain phosphoinositide-interacting protein 1;Isoform 2 of WD repeat domain phosphoinositide-interacting protein 1	WIPI1_HUMAN	2	49,95146124445999	1,4995146124446	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05783	P05783	1,597084807600367	1,597084807600367	0,007442152699867838	0,02158584304170374	10	P05783	KRT18	Keratin, type I cytoskeletal 18	K1C18_HUMAN	8	202,5313829840125	3,025313829840125	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P60228	P60228	-0,7615446899307076	0,7615446899307076	0,007457133550617463	0,021602276387612446	12	P60228	EIF3E	Eukaryotic translation initiation factor 3 subunit E	EIF3E_HUMAN	6	-41,0135573863074	0,589864426136926	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UNA0	Q9UNA0	1,0397542080030249	1,0397542080030249	0,0075364574756879455	0,021700908264415713	12	Q9UNA0	ADAMTS5	A disintegrin and metalloproteinase with thrombospondin motifs 5	ATS5_HUMAN	10	105,58773635860356	2,0558773635860357	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P84095	P84095	-0,6474286890092358	0,6474286890092358	0,007616673631943104	0,02176859328107947	12	P84095	RHOG	Rho-related GTP-binding protein RhoG	RHOG_HUMAN	4	-36,158285078403466	0,6384171492159654	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NTX5;Q9NTX5-2;Q9NTX5-6	Q9NTX5;Q9NTX5-2;Q9NTX5-6	-0,8940370067326768	0,8940370067326768	0,0077339539992636475	0,021962277746538663	12	Q9NTX5;Q9NTX5-2;Q9NTX5-6	ECHDC1	Ethylmalonyl-CoA decarboxylase;Isoform 2 of Ethylmalonyl-CoA decarboxylase;Isoform 6 of Ethylmalonyl-CoA decarboxylase	ECHD1_HUMAN	6	-46,189374080928104	0,538106259190719	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8IYB1	Q8IYB1	-1,0113672432343463	1,0113672432343463	0,0077455138823461014	0,021978953392179444	12	Q8IYB1	MB21D2	Protein MB21D2	M21D2_HUMAN	2	-50,392410664141586	0,49607589335858415	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P08697;P08697-2	P08697;P08697-2	-1,027410297408961	1,027410297408961	0,007760158486399868	0,02199529173724884	12	P08697;P08697-2	SERPINF2	Alpha-2-antiplasmin;Isoform 2 of Alpha-2-antiplasmin	A2AP_HUMAN	4	-50,941000998720945	0,49058999001279063	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BU40-4	Q9BU40-4	0,9951932550405398	0,9951932550405398	0,007960306540913143	0,022224741146481885	12	Q9BU40-4	CHRDL1	Isoform 3 of Chordin-like protein 1	CRDL1_HUMAN	4	99,33475250185792	1,9933475250185793	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P13521	P13521	-1,1026117795373593	1,1026117795373593	0,00806123813311954	0,022427276133238985	12	P13521	SCG2	Secretogranin-2	SCG2_HUMAN	8	-53,43272972508038	0,4656727027491963	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P35052	P35052	0,7160039145674798	0,7160039145674798	0,00816003298846866	0,02260383368585201	12	P35052	GPC1	Glypican-1	GPC1_HUMAN	24	64,26258585521296	1,6426258585521296	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7	0,7346969342176619	0,7346969342176619	0,008334904934004298	0,02288622571672623	12	O43493;O43493-3;O43493-5;O43493-7	TGOLN2	Trans-Golgi network integral membrane protein 2;Isoform TGN48 of Trans-Golgi network integral membrane protein 2;Isoform 5 of Trans-Golgi network integral membrane protein 2;Isoform 7 of Trans-Golgi network integral membrane protein 2	TGON2_HUMAN	10	66,40478675121433	1,6640478675121433	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13033;Q13033-2	Q13033;Q13033-2	-1,0804389047568073	1,0804389047568073	0,008454548692769688	0,023063854964936223	12	Q13033;Q13033-2	STRN3	Striatin-3;Isoform Alpha of Striatin-3	STRN3_HUMAN	3	-52,71150622243581	0,4728849377756419	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P62304	P62304	-0,6310690418270175	0,6310690418270175	0,008461170728875391	0,023073978522381217	12	P62304	SNRPE	Small nuclear ribonucleoprotein E	RUXE_HUMAN	2	-35,43022261962935	0,6456977738037065	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P62081	P62081	-0,8781750012173173	0,8781750012173173	0,008476447429493513	0,023078592190453634	12	P62081	RPS7	40S ribosomal protein S7	RS7_HUMAN	7	-45,59447779365259	0,5440552220634741	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	A8MXE2	A8MXE2	2,465851976020178	2,465851976020178	0,008584751704598612	0,023234352115703304	12	A8MXE2	B3GALT9	Beta-1,3-galactosyltransferase 9	B3GT9_HUMAN	1	452,4530933339144	5,524530933339144	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O94919	O94919	0,9236992950047624	0,9236992950047624	0,008639182413640603	0,02330996373516529	12	O94919	ENDOD1	Endonuclease domain-containing 1 protein	ENDD1_HUMAN	7	89,69731975994284	1,8969731975994284	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P14550	P14550	-0,7132061435582933	0,7132061435582933	0,00870916261359134	0,023363602102424327	12	P14550	AKR1A1	Aldo-keto reductase family 1 member A1	AK1A1_HUMAN	11	-39,00369073913503	0,6099630926086497	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75094;O75094-4	O75094;O75094-4	1,04808613480615	1,04808613480615	0,008741850268886228	0,0234213505129368	12	O75094;O75094-4	SLIT3	Slit homolog 3 protein;Isoform 4 of Slit homolog 3 protein	SLIT3_HUMAN	13	106,77849240444223	2,0677849240444224	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P31937	P31937	-1,6269417207879087	1,6269417207879087	0,008799139722486558	0,023477424930245443	12	P31937	HIBADH	3-hydroxyisobutyrate dehydrogenase, mitochondrial	3HIDH_HUMAN	3	-67,62261713598174	0,3237738286401825	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P49914	P49914	-0,7890011955337153	0,7890011955337153	0,008782562568562894	0,023477424930245443	12	P49914	MTHFS	5-formyltetrahydrofolate cyclo-ligase	MTHFS_HUMAN	4	-42,12553710997135	0,5787446289002866	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P49756;P49756-2;P49756-3	P49756;P49756-2;P49756-3	-2,6756566004397273	2,6756566004397273	0,008835702472464898	0,02353464835226986	10	P49756;P49756-2;P49756-3	RBM25	RNA-binding protein 25;Isoform 2 of RNA-binding protein 25;Isoform 3 of RNA-binding protein 25	RBM25_HUMAN	1	-84,34881931538779	0,1565118068461222	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96I15	Q96I15	-0,7714669399300992	0,7714669399300992	0,00891853218315187	0,023601073523623842	12	Q96I15	SCLY	Selenocysteine lyase	SCLY_HUMAN	5	-41,41784947228084	0,5858215052771916	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00567	O00567	2,8889323672934673	2,8889323672934673	0,009075584917238668	0,023843649388200744	8	O00567	NOP56	Nucleolar protein 56	NOP56_HUMAN	1	640,7220925859432	7,407220925859432	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P21810	P21810	-0,7972207375356459	0,7972207375356459	0,009113266778941302	0,023890306477961677	12	P21810	BGN	Biglycan	PGS1_HUMAN	11	-42,454330801800374	0,5754566919819962	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q86UP2	Q86UP2	0,739866822242375	0,739866822242375	0,00923293038009994	0,024016491357470995	12	Q86UP2	KTN1	Kinectin	KTN1_HUMAN	49	67,00216690560514	1,6700216690560514	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P31040	P31040	-0,733025094137053	0,733025094137053	0,009294959312516619	0,024074558218087058	12	P31040	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	SDHA_HUMAN	10	-39,835895199374505	0,601641048006255	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15436	Q15436	-0,585854422768153	0,585854422768153	0,009290375911402646	0,024074558218087058	12	Q15436	SEC23A	Protein transport protein Sec23A	SC23A_HUMAN	15	-33,374536145690314	0,6662546385430969	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5R3I4	Q5R3I4	-1,5093111896046811	1,5093111896046811	0,009316083536710023	0,024098368322694585	12	Q5R3I4	TTC38	Tetratricopeptide repeat protein 38	TTC38_HUMAN	8	-64,8721104047905	0,35127889595209494	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q969S3	Q969S3	-1,0719591727519175	1,0719591727519175	0,00933319518880944	0,02412776113793238	12	Q969S3	ZNF622	Zinc finger protein 622	ZN622_HUMAN	2	-52,43274008268377	0,4756725991731623	TLR10_WO	WT_WO	NaN	NaN	NaN
